mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_activation;param_hidden_layer_sizes;param_learning_rate;param_max_iter;param_solver;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
0.9234722137451172;0.09828613218443723;0.009290933609008789;4.176233368544981e-05;logistic;(400,);constant;200;adam;{'activation': 'logistic', 'hidden_layer_sizes': (400,), 'learning_rate': 'constant', 'max_iter': 200, 'solver': 'adam'};-0.10681744786070722;-0.10186354950058851;-0.06927615671815371;-0.07129026124781983;-0.12165790447763573;-0.094181063960981;0.020581150602101507;15
0.35445632934570315;0.034482196011542135;0.032761240005493165;0.005566444687347234;logistic;(300,);constant;100;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (300,), 'learning_rate': 'constant', 'max_iter': 100, 'solver': 'lbfgs'};-0.10627941979337889;-0.10147640516076543;-0.0692226957200004;-0.07418400238100323;-0.11979338839185934;-0.09419118228940146;0.019382391415943067;16
0.19069967269897461;0.04068645773621095;0.015940284729003905;0.0052694947081465965;logistic;(300,);adaptive;100;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (300,), 'learning_rate': 'adaptive', 'max_iter': 100, 'solver': 'lbfgs'};-0.106215913766648;-0.10152172966354663;-0.06902639293089914;-0.07449811819982713;-0.11977728893935422;-0.09420788870005503;0.019360072037987442;17
0.2608593463897705;0.056176006672994105;0.03031773567199707;0.011309566737505187;logistic;(400,);constant;200;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (400,), 'learning_rate': 'constant', 'max_iter': 200, 'solver': 'lbfgs'};-0.10611004355113528;-0.10147255498490565;-0.06916171597651039;-0.07480407530463422;-0.11962292936053817;-0.09423426383554474;0.019205083817814664;18
0.15214247703552247;0.03318332940482794;0.01472158432006836;0.004430872504550365;logistic;(200,);invscaling;200;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (200,), 'learning_rate': 'invscaling', 'max_iter': 200, 'solver': 'lbfgs'};-0.10631143379611487;-0.1015854492183077;-0.0691441894485055;-0.0744404811891087;-0.119769457639283;-0.09425020225826396;0.01935586979403219;19
0.2143327236175537;0.03485601591307819;0.02283015251159668;0.011290809646451757;logistic;(200,);constant;100;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (200,), 'learning_rate': 'constant', 'max_iter': 100, 'solver': 'lbfgs'};-0.10623203026257104;-0.10172176479804584;-0.06917129884155558;-0.07425968239382556;-0.11994134345909056;-0.09426522395101773;0.019431903345222292;20
0.27114319801330566;0.04574746928249825;0.018921518325805665;0.00490262322318187;logistic;(400,);adaptive;100;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (400,), 'learning_rate': 'adaptive', 'max_iter': 100, 'solver': 'lbfgs'};-0.10631832889878624;-0.10155156102321962;-0.06908790322087655;-0.07463318010253456;-0.11977829395512715;-0.09427385344010882;0.019331834058479845;21
2.9005517959594727;0.24874787750730287;0.008573961257934571;0.0001052852126126483;logistic;(300,);adaptive;200;sgd;{'activation': 'logistic', 'hidden_layer_sizes': (300,), 'learning_rate': 'adaptive', 'max_iter': 200, 'solver': 'sgd'};-0.1062587520112945;-0.10151281043857628;-0.06949512063193365;-0.07431071217960143;-0.1198204981914169;-0.09427957869056455;0.019293438236406963;22
0.2530686855316162;0.03289624193092485;0.021130466461181642;0.0028817302391320743;logistic;(400,);invscaling;200;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (400,), 'learning_rate': 'invscaling', 'max_iter': 200, 'solver': 'lbfgs'};-0.10621068959182166;-0.10142218370184612;-0.06929680740881801;-0.07485374208493575;-0.11968999608346956;-0.09429468377417823;0.01918623659654922;23
0.14829859733581544;0.029391433116908984;0.013256311416625977;0.005021857652541362;logistic;(200,);adaptive;100;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (200,), 'learning_rate': 'adaptive', 'max_iter': 100, 'solver': 'lbfgs'};-0.10616761981030966;-0.10137557348145217;-0.06925624616062279;-0.07484553821184263;-0.1198537039489639;-0.09429973632263823;0.01923310487181591;24
0.2635091781616211;0.04683925525589518;0.020841646194458007;0.009008773001588113;logistic;(400,);constant;100;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (400,), 'learning_rate': 'constant', 'max_iter': 100, 'solver': 'lbfgs'};-0.10611641318846031;-0.10148377934166464;-0.06977781436316123;-0.07425985775051298;-0.1198667549185919;-0.09430092391247821;0.019224141847461875;25
0.266754150390625;0.030116114544953484;0.020663118362426756;0.0026100594746006033;logistic;(400,);invscaling;300;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (400,), 'learning_rate': 'invscaling', 'max_iter': 300, 'solver': 'lbfgs'};-0.10609262711510813;-0.10160853250012708;-0.06930345015214232;-0.07469501890142374;-0.11980991719101906;-0.09430190917196406;0.019247957536431368;26
0.19034385681152344;0.032310468487287344;0.01520223617553711;0.0009339628474930459;logistic;(300,);invscaling;200;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (300,), 'learning_rate': 'invscaling', 'max_iter': 200, 'solver': 'lbfgs'};-0.10614217946889282;-0.10137947785807822;-0.06943715306612347;-0.07488392704632413;-0.11967740696994528;-0.09430402888187278;0.019128585788160634;27
3.456596612930298;0.33289175111630315;0.01423487663269043;0.00837739971080385;logistic;(400,);adaptive;100;sgd;{'activation': 'logistic', 'hidden_layer_sizes': (400,), 'learning_rate': 'adaptive', 'max_iter': 100, 'solver': 'sgd'};-0.10628347123772407;-0.10158652831533455;-0.06928120478158176;-0.074820740163282;-0.11957044991692425;-0.09430847888296931;0.019186839423467064;28
1.1021856307983398;0.17872747924279722;0.009871149063110351;0.0006223956092261673;logistic;(400,);adaptive;300;adam;{'activation': 'logistic', 'hidden_layer_sizes': (400,), 'learning_rate': 'adaptive', 'max_iter': 300, 'solver': 'adam'};-0.10680996949068512;-0.1037526161763113;-0.06860319549974234;-0.0726543659207834;-0.11975910807861712;-0.09431585103322784;0.020114052069798244;29
0.20236701965332032;0.03154256959999126;0.016126441955566406;0.0018175917735848066;logistic;(300,);adaptive;200;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (300,), 'learning_rate': 'adaptive', 'max_iter': 200, 'solver': 'lbfgs'};-0.10616454464060222;-0.10182913560104802;-0.06944060101421914;-0.07430175134673687;-0.11984952934031363;-0.09431711238858398;0.019329521229984596;30
0.41935243606567385;0.08341571831680147;0.007022047042846679;9.867264488755223e-05;logistic;(200,);constant;300;sgd;{'activation': 'logistic', 'hidden_layer_sizes': (200,), 'learning_rate': 'constant', 'max_iter': 300, 'solver': 'sgd'};-0.10669836070288685;-0.10144348240678389;-0.06958462029073914;-0.07416031741414758;-0.1197339037681962;-0.09432413691655073;0.01932918025050681;31
0.2005594253540039;0.0147956434226223;0.020513343811035156;0.002334117798810106;logistic;(300,);invscaling;100;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (300,), 'learning_rate': 'invscaling', 'max_iter': 100, 'solver': 'lbfgs'};-0.10621413899953548;-0.10139006179068849;-0.06910034915306774;-0.07481708472786745;-0.12010859919199877;-0.0943260467726316;0.019354082125928058;32
0.7953386306762695;0.08246590840582792;0.009006166458129882;0.0012520876739682192;logistic;(300,);adaptive;300;adam;{'activation': 'logistic', 'hidden_layer_sizes': (300,), 'learning_rate': 'adaptive', 'max_iter': 300, 'solver': 'adam'};-0.10652139720087747;-0.10228908032025864;-0.07429561826515638;-0.06871216561132425;-0.11983553728302421;-0.0943307597361282;0.019596731588337316;33
0.20787425041198732;0.05074721140386009;0.023365592956542967;0.007543294537399421;logistic;(200,);constant;200;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (200,), 'learning_rate': 'constant', 'max_iter': 200, 'solver': 'lbfgs'};-0.10612003681536882;-0.10176240801849235;-0.06925044013422015;-0.07475539107474811;-0.11984979582736918;-0.09434761437403971;0.01927513280078056;34
0.2554135799407959;0.057979836333219556;0.020182418823242187;0.00465660597364296;logistic;(300,);constant;200;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (300,), 'learning_rate': 'constant', 'max_iter': 200, 'solver': 'lbfgs'};-0.10616313314520498;-0.1014763582670189;-0.06959452636820561;-0.07479165875467021;-0.11972450910979542;-0.09435003712897902;0.019128842078995175;35
0.275560188293457;0.028674462944982673;0.02199578285217285;0.003344095502692412;logistic;(400,);adaptive;200;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (400,), 'learning_rate': 'adaptive', 'max_iter': 200, 'solver': 'lbfgs'};-0.10617504588508046;-0.10154066780255983;-0.06935545987314029;-0.07515906764132997;-0.11959277778270609;-0.09436460379696333;0.01908797054907582;36
1.3163320541381835;0.07052262628462042;0.015982294082641603;0.004290703429723414;logistic;(200,);adaptive;200;adam;{'activation': 'logistic', 'hidden_layer_sizes': (200,), 'learning_rate': 'adaptive', 'max_iter': 200, 'solver': 'adam'};-0.10649857562184449;-0.10179788548166696;-0.07385318760162407;-0.0710148494968794;-0.1186734287727765;-0.09436758539495829;0.018758118755989147;37
1.5644362449645997;0.16292903424874944;0.005602550506591797;9.67152716975761e-05;relu;(200,);adaptive;100;sgd;{'activation': 'relu', 'hidden_layer_sizes': (200,), 'learning_rate': 'adaptive', 'max_iter': 100, 'solver': 'sgd'};-0.10793055170201336;-0.10357019713696643;-0.0702949753989379;-0.07118098750151136;-0.11888024929145662;-0.09437139220617714;0.019932995814262288;38
0.2782130718231201;0.03018516942485616;0.020860671997070312;0.003368131647083139;logistic;(400,);adaptive;300;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (400,), 'learning_rate': 'adaptive', 'max_iter': 300, 'solver': 'lbfgs'};-0.10600181194375266;-0.10184448475267911;-0.06904314450230607;-0.07513120054552448;-0.11987319036825204;-0.09437876642250288;0.019251806772206823;39
0.2564037322998047;0.021619036436909534;0.0207672119140625;0.00540302509703873;logistic;(400,);invscaling;100;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (400,), 'learning_rate': 'invscaling', 'max_iter': 100, 'solver': 'lbfgs'};-0.10616024234317627;-0.10161304534642447;-0.06933001205027797;-0.0749565319399314;-0.11984753676498404;-0.09438147368895883;0.01920655867367258;40
3.2222705364227293;0.18033001977190471;0.011215448379516602;0.0021973200342607665;logistic;(400,);adaptive;200;sgd;{'activation': 'logistic', 'hidden_layer_sizes': (400,), 'learning_rate': 'adaptive', 'max_iter': 200, 'solver': 'sgd'};-0.10632646501119292;-0.10156325481010135;-0.06958371506804474;-0.07449161964800716;-0.11994347695685513;-0.09438170629884027;0.019278028607454298;41
0.19539470672607423;0.030489265805188934;0.012815237045288086;0.0040875726816357654;logistic;(300,);invscaling;300;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (300,), 'learning_rate': 'invscaling', 'max_iter': 300, 'solver': 'lbfgs'};-0.10598525935985077;-0.10133502622241229;-0.06961193198221002;-0.07534950690310822;-0.1197281911688122;-0.0944019831272787;0.018979987748414313;42
0.18425326347351073;0.05114982160379698;0.01866750717163086;0.009533302708643622;logistic;(200,);invscaling;100;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (200,), 'learning_rate': 'invscaling', 'max_iter': 100, 'solver': 'lbfgs'};-0.10652902416573519;-0.10168080687919173;-0.06943268858542492;-0.07447527139123604;-0.1199045223889521;-0.09440446268210799;0.019344070864951064;43
0.18151755332946778;0.02150249093410098;0.017424535751342774;0.00743988098975566;logistic;(200,);invscaling;300;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (200,), 'learning_rate': 'invscaling', 'max_iter': 300, 'solver': 'lbfgs'};-0.10614970502136685;-0.10184111772611283;-0.06945701051173137;-0.07455727778433097;-0.1200208547916864;-0.09440519316704568;0.01931704022905605;44
0.8328075885772706;0.05341724131801332;0.009333610534667969;7.971271242301274e-05;logistic;(400,);invscaling;200;adam;{'activation': 'logistic', 'hidden_layer_sizes': (400,), 'learning_rate': 'invscaling', 'max_iter': 200, 'solver': 'adam'};-0.10703476446445796;-0.10267288558481878;-0.07603486932008835;-0.06738838459119004;-0.11894874226188797;-0.09441592924448862;0.01948138998527558;45
3.304847574234009;0.2278109712714655;0.01119542121887207;0.001778158050493575;logistic;(400,);adaptive;300;sgd;{'activation': 'logistic', 'hidden_layer_sizes': (400,), 'learning_rate': 'adaptive', 'max_iter': 300, 'solver': 'sgd'};-0.1061291350007803;-0.10163759387233386;-0.06953053759642781;-0.07505890587159181;-0.11972951266637133;-0.09441713700150102;0.019100294232214193;46
0.13606863021850585;0.027453880675868934;0.011686611175537109;0.002975260052058272;logistic;(200,);constant;300;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (200,), 'learning_rate': 'constant', 'max_iter': 300, 'solver': 'lbfgs'};-0.10625505608340813;-0.10142404666129981;-0.0695783930584948;-0.07511445198684497;-0.11974057346944016;-0.09442250425189758;0.01907913127540394;47
0.20293116569519043;0.0568920711168822;0.013787841796875;0.003928383083955229;logistic;(300,);constant;300;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (300,), 'learning_rate': 'constant', 'max_iter': 300, 'solver': 'lbfgs'};-0.10608920574444183;-0.10173822247829767;-0.06945981405551757;-0.07515895536030069;-0.11974584277696865;-0.09443840808310529;0.019105612180821217;48
0.2480456829071045;0.03825935178330741;0.016765689849853514;0.0037535735996741667;logistic;(400,);constant;300;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (400,), 'learning_rate': 'constant', 'max_iter': 300, 'solver': 'lbfgs'};-0.10632135074274567;-0.10147194624113506;-0.06934329887385689;-0.07520576822373744;-0.11985021005236089;-0.09443851482676718;0.01916295179101958;49
7.0974281311035154;2.707484317272841;0.02015972137451172;0.009545298359405542;logistic;(200,);adaptive;100;sgd;{'activation': 'logistic', 'hidden_layer_sizes': (200,), 'learning_rate': 'adaptive', 'max_iter': 100, 'solver': 'sgd'};-0.1063715489569434;-0.10145360239688832;-0.06921213308278422;-0.07541272410028031;-0.11976973609541275;-0.09444394892646181;0.01913964696196632;50
0.29657783508300783;0.07288746034464062;0.03449182510375977;0.01626690266644889;logistic;(200,);adaptive;300;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (200,), 'learning_rate': 'adaptive', 'max_iter': 300, 'solver': 'lbfgs'};-0.10626321553370034;-0.10181186071983847;-0.06958231810379036;-0.07519679971983204;-0.1195852489628475;-0.09448788860800175;0.019050511495046725;51
0.2813462257385254;0.03019016504753451;0.03270158767700195;0.010122788323144226;logistic;(200,);adaptive;200;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (200,), 'learning_rate': 'adaptive', 'max_iter': 200, 'solver': 'lbfgs'};-0.10604904456000491;-0.10171771113486724;-0.06926768707024841;-0.07546778917701735;-0.1200488687148489;-0.09451022013139736;0.019168279104937347;52
0.22269120216369628;0.03692431813094365;0.021698856353759767;0.007180229452171877;logistic;(300,);adaptive;300;lbfgs;{'activation': 'logistic', 'hidden_layer_sizes': (300,), 'learning_rate': 'adaptive', 'max_iter': 300, 'solver': 'lbfgs'};-0.10651559884483189;-0.10166523650565905;-0.06934403542215452;-0.07544108208450061;-0.11972453134395984;-0.09453809684022117;0.019120930209640705;53
2.730300235748291;0.12329098252979317;0.009498882293701171;0.0015385748913521397;logistic;(300,);adaptive;300;sgd;{'activation': 'logistic', 'hidden_layer_sizes': (300,), 'learning_rate': 'adaptive', 'max_iter': 300, 'solver': 'sgd'};-0.10632172682444128;-0.1020325480461882;-0.06950060576009533;-0.07504710575130558;-0.11983532151776771;-0.09454746157995962;0.019192418115462774;54
0.8699093818664551;0.09644098135155843;0.011484050750732422;0.0035154267624009235;logistic;(400,);adaptive;200;adam;{'activation': 'logistic', 'hidden_layer_sizes': (400,), 'learning_rate': 'adaptive', 'max_iter': 200, 'solver': 'adam'};-0.10823773181774314;-0.10058352078689267;-0.06939452021720369;-0.07380553359330255;-0.12075723475823356;-0.09455570823467513;0.01986810215272232;55
0.8431849479675293;0.3005010560898407;0.010125207901000976;0.0027807613474310922;logistic;(200,);constant;100;sgd;{'activation': 'logistic', 'hidden_layer_sizes': (200,), 'learning_rate': 'constant', 'max_iter': 100, 'solver': 'sgd'};-0.10585972344823644;-0.10184424746736132;-0.06949066588250355;-0.07605894061303979;-0.11966585604811603;-0.09458388669185143;0.01887753097068242;56
7.63415937423706;3.024211196749738;0.025642871856689453;0.016270205939648546;logistic;(200,);adaptive;200;sgd;{'activation': 'logistic', 'hidden_layer_sizes': (200,), 'learning_rate': 'adaptive', 'max_iter': 200, 'solver': 'sgd'};-0.10618557273532112;-0.10172459571960842;-0.06945019069685461;-0.0756168177337634;-0.12013933295566645;-0.0946233019682428;0.01913172386181019;57
2.404962682723999;0.17935851360993438;0.0068168163299560545;2.726257811058695e-05;relu;(400,);adaptive;100;sgd;{'activation': 'relu', 'hidden_layer_sizes': (400,), 'learning_rate': 'adaptive', 'max_iter': 100, 'solver': 'sgd'};-0.1080282040104091;-0.1013371136563897;-0.06993769306335496;-0.07425857980673801;-0.11977869098997311;-0.09466805630537298;0.01939923423202815;58
0.5304666996002197;0.03480218086223548;0.008669662475585937;0.00014203908860134395;logistic;(300,);constant;300;sgd;{'activation': 'logistic', 'hidden_layer_sizes': (300,), 'learning_rate': 'constant', 'max_iter': 300, 'solver': 'sgd'};-0.10670836064491017;-0.10149438072278508;-0.06938298352534301;-0.07627593921583813;-0.1196691209392271;-0.09470615700962069;0.018943170192313837;59
0.5578304767608643;0.12322537149045147;0.008837747573852538;0.0008141117956363083;logistic;(300,);constant;200;sgd;{'activation': 'logistic', 'hidden_layer_sizes': (300,), 'learning_rate': 'constant', 'max_iter': 200, 'solver': 'sgd'};-0.10597903208998256;-0.10186094947599923;-0.06904699863273217;-0.07735652142794623;-0.11940962946236203;-0.09473062621780444;0.018697216845050216;60
0.8314020156860351;0.3146579082755276;0.008061361312866212;0.00272671556866496;logistic;(200,);constant;200;sgd;{'activation': 'logistic', 'hidden_layer_sizes': (200,), 'learning_rate': 'constant', 'max_iter': 200, 'solver': 'sgd'};-0.10647136607197627;-0.10171146301180901;-0.0699897409630904;-0.07581733977811637;-0.11978619303042146;-0.0947552205710827;0.018890099341691835;61
0.8195796966552734;0.18479859158000667;0.010126304626464844;0.0009229787125828907;logistic;(400,);constant;200;sgd;{'activation': 'logistic', 'hidden_layer_sizes': (400,), 'learning_rate': 'constant', 'max_iter': 200, 'solver': 'sgd'};-0.1059731992224886;-0.10226735008631387;-0.06931244331412634;-0.07572961566839188;-0.12050742378525174;-0.09475800641531448;0.019260112268191028;62
1.271700096130371;0.12483088082737258;0.012960338592529297;0.0038626581422237832;logistic;(300,);constant;100;sgd;{'activation': 'logistic', 'hidden_layer_sizes': (300,), 'learning_rate': 'constant', 'max_iter': 100, 'solver': 'sgd'};-0.10660299488081335;-0.10145474863395892;-0.07053607137069273;-0.07511539479448637;-0.12032264491353513;-0.09480637091869729;0.019032726985916185;63
0.5315987586975097;0.11878475265702637;0.007521915435791016;0.0010671386277374257;logistic;(200,);constant;300;adam;{'activation': 'logistic', 'hidden_layer_sizes': (200,), 'learning_rate': 'constant', 'max_iter': 300, 'solver': 'adam'};-0.1063782235197229;-0.10157731048691472;-0.07064733766378534;-0.07689326926337038;-0.11934955273704002;-0.09496913873416667;0.01836587488219278;64
0.5190085411071778;0.05967958989913441;0.006128978729248047;5.727475292543094e-05;relu;(300,);constant;300;sgd;{'activation': 'relu', 'hidden_layer_sizes': (300,), 'learning_rate': 'constant', 'max_iter': 300, 'solver': 'sgd'};-0.10722179098571596;-0.10429797518232845;-0.07107935023373992;-0.07326542304812288;-0.11932218505180817;-0.09503734490034307;0.019349292237151018;65
0.6128518104553222;0.03451941580606757;0.006412363052368164;2.0041120296117475e-05;relu;(400,);constant;100;sgd;{'activation': 'relu', 'hidden_layer_sizes': (400,), 'learning_rate': 'constant', 'max_iter': 100, 'solver': 'sgd'};-0.10781592392544138;-0.10425987656898843;-0.07087301453428294;-0.07297435413512735;-0.12108246078036727;-0.09540112598884146;0.019983613154923124;66
2.3109258651733398;0.090544417239248;0.006498289108276367;7.112812241135146e-05;relu;(400,);adaptive;200;sgd;{'activation': 'relu', 'hidden_layer_sizes': (400,), 'learning_rate': 'adaptive', 'max_iter': 200, 'solver': 'sgd'};-0.10712700128980086;-0.10205562597924009;-0.07119811789467252;-0.07587717835564917;-0.12079993970382198;-0.09541157264463693;0.018941213509968698;67
0.7957299709320068;0.12239015797204317;0.009028387069702149;0.001023119227849886;logistic;(300,);adaptive;200;adam;{'activation': 'logistic', 'hidden_layer_sizes': (300,), 'learning_rate': 'adaptive', 'max_iter': 200, 'solver': 'adam'};-0.1100398073976218;-0.10630411316588835;-0.07040030005308653;-0.06921001456538878;-0.12151283999616169;-0.09549341503562943;0.021568313609995327;68
0.3922762870788574;0.06393141986815816;0.005466175079345703;5.584420720053435e-05;relu;(200,);adaptive;300;adam;{'activation': 'relu', 'hidden_layer_sizes': (200,), 'learning_rate': 'adaptive', 'max_iter': 300, 'solver': 'adam'};-0.10868332966158409;-0.10712789461032997;-0.06919038332166629;-0.07193999382011328;-0.12052594557120735;-0.0954935093969802;0.020892944627722992;69
2.4313642024993896;0.16095367098512778;0.006784486770629883;6.936061567498261e-05;relu;(400,);adaptive;300;sgd;{'activation': 'relu', 'hidden_layer_sizes': (400,), 'learning_rate': 'adaptive', 'max_iter': 300, 'solver': 'sgd'};-0.1077777074008459;-0.10394960672986094;-0.07078634132900616;-0.07515546172138625;-0.1198531999204775;-0.09550446342031535;0.019182707641741334;70
0.4924026012420654;0.03634203104769778;0.00592494010925293;7.790518151255127e-05;relu;(300,);adaptive;100;adam;{'activation': 'relu', 'hidden_layer_sizes': (300,), 'learning_rate': 'adaptive', 'max_iter': 100, 'solver': 'adam'};-0.10831189696240426;-0.10444803884786434;-0.0708712236887907;-0.07324871277849118;-0.1206611826095961;-0.09550821097742931;0.019894689149682676;71
0.8284454822540284;0.65920788068092;0.009427738189697266;6.395156082936504e-05;logistic;(400,);invscaling;100;sgd;{'activation': 'logistic', 'hidden_layer_sizes': (400,), 'learning_rate': 'invscaling', 'max_iter': 100, 'solver': 'sgd'};-0.10755400701783589;-0.10442662663628031;-0.0724244678722782;-0.06827114817308864;-0.12490299614023814;-0.09551584916794424;0.02174124756825715;72
