TP_GRAU_ACADEMICO;IN_GRATUITO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_SIT_TRANCADA;QT_SIT_TRANSFERIDO;QT_SIT_FALECIDO;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;PERC_DESVINCULADO
0.038866103716823586;0.0;0.028149476494978783;0.013488553548646965;0.012686403396457518;0.01165677113736088;0.0;0.017742186104066675;0.0;0.0018705455275881508;0.0;0.020650742001088813;0.00849369805055616;0.023674716043971096;0.0;0.022332733937664623;0.0;0.003822016497922701;0.0;0.02562425216354822;0.02067058547337507;0.026390686390916754;0.006418734857703047;0.03162887685380994;0.026831770307292963;0.03277746632999409;0.06182743394750591;0.0;0.0;0.0;0.0;0.0;0.011280364219649782;0.0;0.0;0.0;0.020686986473994397;0.04142817129465293;0.05828515025255524;0.0192209977234964;0.024203782378574807;0.0;0.0;0.0072670904635852105;0.027762572507648683;0.02152381536232826;0.029517280969697104;0.0;0.03908011555957674;0.014488240273017849;0.007730027864203864;0.015556753411453725;0.0;0.019836741121474058;0.0;0.012167289057783921;0.020375478642406655;0.014814896103905344;0.0348943380484971;0.016073722418388746;0.0;0.0;0.0010567059957428755;0.011644252836246592;0.008412737219889981;0.008092458510324465;0.0;0.03342110592763664;0.03291317232751652;0.012373764497794919;0.036239152873026786;0.0;0.04147381749815493;0.0;0.03567524146450445;0.03098376559834501;0.012162606385262998;0.0;0.0;0.0;0.0;0.0;0.0;0.010333590847074367;0.0;0.0;0.09766192126288312;0.025781737729773935;0.0;0.014547160117960877;0.0;0.033033271146197946;0.0;0.0;0.0;0.0;0.0;0.005399685566903014;0.0;0.0;0.0;0.0;0.005737019793604335;0.02985303238423329;0.0;0.0;0.0;0.004036186344576432;0.0;0.0;0.0;0.0;0.00422037530851846;0.019775538549283316;0.0;0.0;0.0;0.016885939828238897;0.0;0.0;0.0;0.0;0.017542060002028865;0.0582441926559031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011261768199765711;0.0032071055809749665;0.0;0.032633649642894454;0.002012761556506614;0.0;0.020950762158314925;0.00032888484723890234;0.0;0.04501275444493405;0.0026762277686222663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8282828282828283
0.012955367905607862;0.0;0.028149476494978783;0.0510796044219254;0.058611183691633734;0.03739880739903282;0.0;0.0709687444162667;0.0;0.0005344415793109002;0.0;0.0154664553062548;0.028011131868855427;0.002959339505496387;0.0;0.017038335805890682;0.0;0.0010920047136922003;0.0;0.014570653191037224;0.01328823351859826;0.014694814013124101;0.03151015293781496;0.001390280301266371;0.01581662249693059;0.019321453836628096;0.036445645274319274;0.0;0.0;0.0;0.0;0.0;0.0032229612056142234;0.0;0.0;0.050898659855928764;0.013994137908878561;0.013082580408837766;0.010597300045919135;0.0096104988617482;0.012101891189287403;0.0;0.0;0.004360254278151126;0.0;0.008071430760873096;0.0;0.0;0.03065107102711901;0.02180553334019858;0.017392562694458696;0.02239488677912569;0.010799149160523035;0.023243050202939302;0.0;0.01834173425128621;0.04504053173584629;0.008888937662343206;0.0116314460161657;0.008036861209194373;0.0;0.0;0.0034342944861643454;0.0019407088060410986;0.005783756838674362;0.008092458510324465;0.0;0.05709438929304592;0.06376927138456324;0.04330817574228222;0.06643844693388244;0.0;0.08035552140267517;0.0;0.06243167256288279;0.08852504456670003;0.0;0.0;0.0;0.0;0.0;0.007260353214974357;0.0;0.01377812112943249;0.03946685189819292;0.0;0.17848558023906225;0.014660203807126355;0.0;0.021894210682587584;0.0;0.06400196284575851;0.0;0.0;0.0;0.0;0.0;0.0006749606958628767;0.0;0.0;0.0;0.0;0.0007171274742005419;0.003731629048029161;0.0;0.0;0.0;0.001834630156625651;0.0;0.0;0.0;0.0;0.0019183524129629363;0.008988881158765144;0.0;0.0;0.0;0.0028143233047064824;0.0;0.0;0.0;0.0;0.002923676667004811;0.009707365442650518;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0039747417175643686;0.0032071055809749665;0.0;0.018789071006514987;0.0006709205188355379;0.0;0.025440211192239555;0.009866545417167069;0.0;0.06679311949893439;0.04281964429795626;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3221476510067114
0.038866103716823586;0.0;0.028149476494978783;0.011830124833649388;0.012686403396457518;0.009228277150410696;0.0;0.015427987916579717;0.0;0.0018705455275881508;0.0;0.020737146779336045;0.012288754626336574;0.021208599789390773;0.0;0.021658901448166124;0.0;0.008190035352691503;0.0;0.05350946775329187;0.042817641337705506;0.055180526090098665;0.035011281042016625;0.05317822152343869;0.0570528168639282;0.034502596136835886;0.06638313960679582;0.0;0.0;0.0;0.0;0.0;0.01772628663087823;0.0;0.0;0.025449329927964382;0.058106094360778376;0.030526020953954788;0.026493250114797837;0.0096104988617482;0.012101891189287403;0.0;0.0;0.03197519803977493;0.03886760151070816;0.07712700504834293;0.04427592145454566;0.05783149319662402;0.03294990135415293;0.04683067562995668;0.052177688083376084;0.04547358689501858;0.028797731094728093;0.046486100405878604;0.02774568328089315;0.048669156231135685;0.03431659560826384;0.038518729870153895;0.02907861504041425;0.008036861209194373;0.0;0.0;0.026417649893571888;0.04657701134498637;0.0662503056066336;0.024277375530973394;0.021295885499998;0.03063601376700025;0.028799025786576952;0.049495057991179675;0.024159435248684524;0.014156535425036804;0.028513249529981514;0.0;0.03270230467579575;0.017705008913340006;0.024325212770525996;0.0;0.0;0.0;0.0;0.01815088303743589;0.02536527423235832;0.03444530282358123;0.0;0.0;0.020205914744044783;0.053838334670998515;0.0;0.04702112361361092;0.0;0.0289041122529232;0.0;0.009188630773666188;0.0;0.0;0.0;0.02227370296347493;0.008199169994481424;0.017155465791992428;0.0;0.0;0.0222309517002168;0.11194887144087483;0.011228161411100513;0.0;0.0;0.014310115221680079;0.00893291645774514;0.01603495066759608;0.0;0.0;0.013428466890740554;0.061124391879602974;0.0050282374169320606;0.0;0.0;0.01125729321882593;0.0;0.0;0.0;0.0;0.011694706668019243;0.03882946177060207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005962112576346553;0.0288639502287747;0.0;0.04351153285719261;0.05434456202567857;0.0;0.042115307603959595;0.040452836210384986;0.0;0.02468441372786706;0.02943850545484493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.075
0.012955367905607862;0.0;0.028149476494978783;0.010392819947318154;0.023850438385340133;0.0;0.0;0.013885189124921746;0.0;0.0010688831586218004;0.0;0.01347914540656843;0.028191848848654492;0.0;0.0;0.013187864437327817;0.0;0.010374044780075904;0.0;0.03642663297759306;0.0546294044653484;0.03238856966157965;0.08461059585154017;0.0;0.03756447843021015;0.022081661527574965;0.04490624149871482;0.0;0.0;0.0;0.0;0.0;0.01933776723368534;0.0;0.0;0.0;0.04350351567325292;0.0021804300681396277;0.005298650022959568;0.0;0.0;0.0;0.0;0.031006252644630233;0.011105029003059473;0.0331825486835894;0.029517280969697104;0.0;0.029118517475763057;0.05209912663832681;0.06087396943060543;0.05008932691819716;0.11649991215594546;0.0;0.0;0.060654843959698945;0.016085904191373675;0.011851916883124274;0.0116314460161657;0.008036861209194373;0.0;0.0;0.04358912232439362;0.02911063209061648;0.053105403700555505;0.06473966808259572;0.0;0.031100195793772985;0.030856099057046733;0.018560646746692378;0.032615237585724106;0.07078267712518402;0.0;0.0;0.037161709858858805;0.013278756685005003;0.012162606385262998;0.02053686853469397;0.0;0.0;0.0;0.03630176607487178;0.01268263711617916;0.02755624225886498;0.03946685189819292;0.0;0.0;0.03665050951781589;0.0;0.05231100002014215;0.0;0.030968691699560572;0.0;0.0;0.0;0.0;0.0;0.022948663659337808;0.01913139665378999;0.04002942018131566;0.0;0.0;0.019362441803414635;0.09329072620072902;0.022456322822201027;0.0;0.0;0.021281709816857553;0.028585332664784444;0.05131184213630745;0.0;0.0;0.016114160268888664;0.07011327303836812;0.010056474833864121;0.00047523155135223075;0.0;0.016885939828238897;0.034616792871550124;0.04420496737025352;0.0;0.0;0.011694706668019243;0.03882946177060207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014574052964402685;0.0481065837146245;0.0;0.029996587045488843;0.03622970801711905;0.0;0.03976369144333241;0.055910424030613394;0.0;0.017424292043200278;0.04817209983520079;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0730337078651685
0.012955367905607862;0.0;0.028149476494978783;0.01194068674798256;0.013447587600244969;0.008904477952150672;0.0;0.015427987916579717;0.0;0.002137766317243601;0.0;0.022465242344280715;0.03289049032343024;0.009617853392863257;0.0;0.023584137132447554;0.0;0.008190035352691503;0.0;0.05928748539801353;0.06496469720203593;0.05757967939836382;0.09803158691764655;0.023634765121528307;0.0646786884249483;0.040368037480097985;0.07289129054863855;0.0;0.0;0.0;0.0;0.0;0.011280364219649782;0.0;0.0;0.025449329927964382;0.06875380798709903;0.01090215034069814;0.015895950068878704;0.0;0.012101891189287403;0.0;0.0;0.054745414825675257;0.024986315256883815;0.07084922556766385;0.014758640484848552;0.0;0.02605341037305116;0.06746544207940634;0.06957025077783478;0.06650084700060988;0.10831873854948862;0.026048245917087147;0.02774568328089315;0.07863337555254385;0.01715829780413192;0.02074085454546748;0.0116314460161657;0.016073722418388746;0.0;0.0;0.05732630026905099;0.036873467314780875;0.08360157612265669;0.024277375530973394;0.0;0.02924346768668206;0.01851365943422804;0.018560646746692378;0.018119576436513393;0.042469606275110414;0.0;0.0;0.02526996270402399;0.004426252228335001;0.0;0.0;0.0;0.0;0.0;0.01996597134117948;0.0;0.020667181694148735;0.03946685189819292;0.0;0.0;0.05965186376692793;0.0;0.06773980620585823;0.0;0.018581215019736343;0.0;0.0;0.0;0.0;0.0;0.024973545746926437;0.013665283324135706;0.028592442986654046;0.0;0.0;0.02294807917441734;0.11941212953693316;0.0;0.0;0.0;0.022749413942158073;0.021438999498588334;0.03848388160223058;0.0;0.0;0.019183524129629363;0.08988881158765144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01656142382318487;0.025656844647799732;0.0;0.05043382217538234;0.05568640306334965;0.0;0.055369871418403736;0.06643473914225827;0.0;0.014520243369333564;0.02140982214897813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0694143167028199
0.038866103716823586;0.0;0.028149476494978783;0.06025624331157866;0.08195416594111557;0.035941711006862706;0.0;0.06942594562460873;0.0;0.02538597501726776;0.0;0.14248147932968808;0.13101981035432378;0.11393457096161089;0.0;0.08971598288751478;0.0;0.39148368985865384;0.0;0.1281212608177411;0.14469409831362548;0.12355639537565571;0.17155527710588145;0.07507513626838404;0.11721247028975347;0.1431857739678689;0.10673367544622073;0.0;0.04355441588794379;0.0;0.0;0.0;0.15309065726667562;0.0;0.0;0.0;0.1295978858517884;0.1264649439520984;0.06888245029847438;0.0576629931704892;0.060509455946437016;0.10314212462587934;0.0;0.09641006681689714;0.18878549305201103;0.19461116390105132;0.07379320242424277;0.17349447958987207;0.013792981962203554;0.10566171189008976;0.11884917841213441;0.1024010471808877;0.13122602464756777;0.06431913030296134;0.0;0.10714478424018677;0.0975878187610003;0.047407667532497096;0.0465257840646628;0.10447919571952687;0.11157120049584028;0.1386750490563073;0.07951712617965138;0.17272308373765777;0.15773882287293714;0.05664720957227125;0.12777531299998798;0.00881945850868189;0.14502366556811966;0.12373764497794919;0.14616458325454137;0.1722378476712811;0.08813186218357923;0.0;0.15310624461849828;0.11950881016504504;0.06081303192631499;0.02053686853469397;0.1153259863409784;0.09407208683835973;0.0;0.11435056313584611;0.13950900827797075;0.2135608775062036;0.03946685189819292;0.0;0.013470609829363189;0.12865592651426405;0.018521694664415903;0.1055036461080395;0.08338763984501664;0.1434882715412973;0.19900743804199783;0.19296124624698993;0.2558876642331608;0.19857781469854527;0.17277368511627203;0.09179465463735123;0.008199169994481424;0.017155465791992428;0.0;0.0;0.09609508154287262;0.04851117762437909;0.0;0.006686091513870188;0.22963969851123192;0.09760232433248464;0.010719499749294167;0.01924194080111529;0.0;0.0;0.10052166643925786;0.043146629562072686;0.0050282374169320606;0.013781714989214692;0.22311009990758626;0.21951721776710564;0.034616792871550124;0.04420496737025352;0.0;0.0;0.22512310335937044;0.0582441926559031;0.0;0.04809734258592204;0.3799678760822553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04372215889320805;0.012828422323899866;0.0;0.13547909094171334;0.06642113136471825;0.0;0.1274148392485275;0.041439490752101696;0.0;0.1800510177797362;0.04549587206657853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11015166752663;0.11735408170353882;0.10787034417221625;0.17624290783057064;0.0;0.0;0.0;0.0;0.2590027700831025
0.012955367905607862;0.0;0.028149476494978783;0.037259365130278915;0.049730701314113473;0.02282784347733172;0.0;0.04628396374973916;0.0;0.009887169217251654;0.0;0.09426761306773178;0.11240596143501984;0.05783042616990856;0.0;0.05814211766529928;0.0;0.2659031477840508;0.0;0.05778017644721658;0.042817641337705506;0.06027872687016213;0.10036567232044764;0.02015906436836238;0.05451085967692149;0.06659001054409326;0.05597009809984745;0.0;0.026511383583965785;0.0;0.0;0.0;0.05962478230386313;0.0;0.0;0.0;0.06571160409386455;0.01962387061325665;0.015895950068878704;0.0096104988617482;0.012101891189287403;0.0;0.0;0.04457148817665596;0.08051146027218119;0.08878573836960406;0.029517280969697104;0.0;0.006130214205423801;0.07931945684823913;0.058941462464554464;0.0822285537462554;0.11715440604446202;0.03686828652880027;0.0;0.08971105663500384;0.033244201995505596;0.03555575064937282;0.00581572300808285;0.024110583627583122;0.037190400165280094;0.0;0.062081477249893935;0.09315402268997273;0.1256652622221066;0.05664720957227125;0.021295885499998;0.005570184321272774;0.02777048915134206;0.024747528995589838;0.027783350535987204;0.028313070850073608;0.019440851952260123;0.0;0.028242899492732693;0.013278756685005003;0.03648781915578899;0.02053686853469397;0.0;0.09407208683835973;0.0;0.025411236252410246;0.01268263711617916;0.03444530282358123;0.07893370379638584;0.0;0.0;0.05788252882468854;0.018521694664415903;0.07949508710926095;0.02084690996125416;0.027871822529604514;0.0;0.10107493851032806;0.07873466591789562;0.1365222476052499;0.08638684255813601;0.05669669845248164;0.005466113329654282;0.011436977194661618;0.0;0.0;0.05880445288444444;0.003731629048029161;0.0;0.012536421588506602;0.13412584160833016;0.08952995164333177;0.007146333166196111;0.012827960534076862;0.0;0.0;0.09208091582222094;0.02876441970804846;0.0;0.014732178091919153;0.20724919233121758;0.01970026313294538;0.017308396435775062;0.02210248368512676;0.0;0.0;0.017542060002028865;0.0;0.0;0.01311745706888783;0.018385542391076867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02119862249367663;0.0;0.0;0.062300603863707595;0.027507741272257056;0.0;0.0934232965630982;0.03453290896008474;0.0;0.029040486738667128;0.018733594380355864;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09116000071169379;0.038487091311375635;0.09739749522345739;0.05264398545588474;0.0;0.0;0.0;0.0;0.1291512915129151
0.012955367905607862;0.0;0.028149476494978783;0.012714620148314763;0.0;0.0186184538999514;0.0;0.015427987916579717;0.0;0.004008311844831752;0.0;0.023674909239741984;0.0;0.033785792687750414;0.0;0.014054220495254462;0.0;0.06988830167630082;0.0;0.01632918030030034;0.02657646703719652;0.014095025686057812;0.0;0.02259205489557853;0.014121984372259455;0.017251298068417943;0.012365486789501182;0.0;0.006627845895991446;0.0;0.0;0.0;0.024172209042106676;0.0;0.0;0.0;0.013689917519555115;0.023984730749535905;0.026493250114797837;0.0384419954469928;0.0;0.0;0.0;0.013080762834453379;0.01665754350458921;0.0251111179227163;0.029517280969697104;0.0;0.0015325535513559503;0.022976300230947495;0.03285261842286642;0.0210272601055913;0.0;0.03145826622294371;0.0;0.019976146214272107;0.033244201995505596;0.023703833766248548;0.02907861504041425;0.024110583627583122;0.0;0.0;0.015586413437207415;0.023288505672493184;0.042589482175693034;0.01618491702064893;0.0;0.0013925460803181934;0.024684879245637385;0.012373764497794919;0.02657537877355298;0.0;0.031105363123616198;0.0;0.01932408912660658;0.026557513370010007;0.03648781915578899;0.02053686853469397;0.0288314965852446;0.0;0.0;0.016335794733692302;0.02536527423235832;0.04133436338829747;0.0;0.0;0.0033676524573407972;0.016429538749365744;0.0;0.023069738772927856;0.0;0.024774953359648456;0.0;0.027565892320998563;0.03936733295894781;0.03723334025597724;0.0;0.009449449742080273;0.0;0.0;0.0;0.0;0.010039784638807588;0.014926516192116645;0.0;0.0;0.020322097213383357;0.023116339973483203;0.0;0.0;0.0;0.0;0.024171240403333;0.02876441970804846;0.0050282374169320606;0.007128473270283461;0.03277920899116196;0.04502917287530372;0.0;0.0;0.0;0.0;0.04677882667207697;0.04853682721325259;0.020869596778242055;0.02186242844814638;0.03064257065179478;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007949483435128737;0.006414211161949933;0.0;0.017470539707812184;0.008051046226026455;0.0;0.02736426077820725;0.009537660569928167;0.0;0.026136438064800416;0.016057366611733598;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.033892820777424615;0.0075712310776476655;0.03106945188131795;0.04806624759015563;0.0;0.0;0.0;0.0;0.286624203821656
0.038866103716823586;0.0;0.028149476494978783;0.04864724230659562;0.05582017494441308;0.03561791180860269;0.0;0.037027170999791324;0.0;0.026722078965545012;0.1269229730941192;0.05590389152596009;0.05801015051550059;0.04019769494965925;0.0;0.04302901754369003;0.0;0.05460023568461002;0.12817395227120718;0.02386572505428511;0.029529407819107244;0.02249206226498587;0.029176067535013853;0.015640653389246674;0.022312735308169938;0.012765960570629278;0.027334233955739456;0.0;0.0;0.0;0.0;0.0;0.025783689644913788;0.0;0.0;0.0;0.02220808842061163;0.023984730749535905;0.026493250114797837;0.0288314965852446;0.03630567356786221;0.0;0.0;0.02034785329803859;0.01665754350458921;0.03138889740339538;0.029517280969697104;0.0;0.007662767756779753;0.02648860090319425;0.02512259055866256;0.026497766799728872;0.01472611249162232;0.027250472651721938;0.0;0.021247355518816697;0.039678563672055064;0.038518729870153895;0.05234150707274565;0.04018430604597187;0.0;0.0;0.02060576691698607;0.021347796866452086;0.04101209394696366;0.04855475106194679;0.0;0.003713456214181849;0.02982756242181184;0.024747528995589838;0.030199294060855655;0.0;0.0375856471077029;0.0;0.01932408912660658;0.05311502674002001;0.03648781915578899;0.02053686853469397;0.0;0.0;0.0;0.021781059644923068;0.0;0.04822342395301372;0.11840055569457876;0.0;0.0;0.024012402787534547;0.0;0.026596323043948676;0.0;0.029936401976241884;0.0;0.0;0.0;0.0;0.0;0.061421423323521775;0.0;0.0;0.0;0.0;0.06525860015224932;0.014926516192116645;0.011228161411100513;0.07605429097027339;0.0;0.06494590754454804;0.0;0.0;0.0;0.0;0.06790967541888794;0.005393328695259086;0.020112949667728242;0.08411598458934484;0.0;0.081615375836488;0.0;0.0;0.0;0.0;0.08478662334313952;0.009707365442650518;0.0;0.12680208499924903;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.023848450305386213;0.0192426334858498;0.0;0.018789071006514987;0.025494979715750443;0.0;0.024585078042920577;0.021706399917767554;0.0;0.026136438064800416;0.02943850545484493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006427948768132255;0.005047487385098444;0.006981899299172573;0.006866606798593662;0.0;0.0;0.0;0.0;0.2707182320441988
0.038866103716823586;0.0;0.028149476494978783;0.030736212184621775;0.025372806792915037;0.02881812864514217;0.0;0.030855975833159435;0.0;0.02084322159312511;0.0;0.09055220760310073;0.029999018646645167;0.10875572682699222;0.0;0.0933739306876495;0.0;0.04258818383399581;0.0;0.0319047061252022;0.029529407819107244;0.032088675498046504;0.029176067535013853;0.026762895799377642;0.03445764186831307;0.020011505759364813;0.04165216602779345;0.0;0.0;0.0;0.0;0.0;0.008057403014035559;0.0;0.0;0.0;0.03316002243625572;0.015263010476977394;0.037090550160716974;0.0192209977234964;0.024203782378574807;0.0;0.0;0.01695654441503216;0.022210058006118947;0.06457144608698477;0.0;0.05783149319662402;0.008429044532457727;0.035562044306498355;0.04154889977009577;0.034190666838359834;0.014398865547364047;0.03987385336538725;0.0;0.037954677807117004;0.01501351057861543;0.038518729870153895;0.01744716902424855;0.03214744483677749;0.0;0.0;0.018228178426564604;0.027169923284575383;0.07413724675028047;0.01618491702064893;0.021295885499998;0.007426912428363698;0.042170002044630533;0.04330817574228222;0.041071039922763695;0.0;0.053138328669511;0.0;0.05053992540804798;0.013278756685005003;0.04865042554105199;0.0;0.0;0.0;0.0;0.021781059644923068;0.01268263711617916;0.09300231762366931;0.0;0.0;0.0033676524573407972;0.03210079109491461;0.0;0.03570666574408579;0.0;0.04232387865606611;0.0;0.018377261547332376;0.019683666479473904;0.02482222683731816;0.0;0.08572000837458534;0.0;0.0;0.0;0.0;0.09107518922346883;0.007463258096058322;0.03368448423330154;0.10614170278268922;0.0;0.08842917354935638;0.0;0.0;0.0;0.0;0.09246458630481354;0.010786657390518171;0.03016942450159236;0.11453080387588761;0.0;0.11538725549296579;0.0;0.0;0.0;0.0;0.11987074334719724;0.009707365442650518;0.04173919355648411;0.17927191327480033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03444776155222453;0.006414211161949933;0.0;0.03296328246757016;0.018114854008559524;0.0;0.04168774102930011;0.01578647266746731;0.0;0.039204657097200626;0.03746718876071173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022205641199002334;0.03154679615686527;0.02338936265222812;0.013733213597187323;0.0;0.0;0.0;0.0;0.2263374485596707
