TP_GRAU_ACADEMICO;IN_GRATUITO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_SIT_TRANCADA;QT_SIT_TRANSFERIDO;QT_SIT_FALECIDO;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;PERC_DESVINCULADO
3.0;0;1;4;0;4;0;4;0;0;0;10;0;10;0;10;0;0;0;4;0;4;0;4;4;3;0;0;1;0;0;0;0;0;0;0;1;2;1;0;0;0;0;2;0;2;0;0;0;3;0;3;0;3;0;1;1;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0.3333333333333333
1.0;0;1;18;0;18;0;18;0;0;0;40;0;40;0;40;0;0;0;18;2;16;0;18;18;12;0;0;6;0;0;0;0;0;0;0;18;0;0;0;0;0;0;11;2;4;0;0;1;16;2;14;0;16;0;16;0;0;0;0;0;0;11;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;16;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1;0;15;1;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;0;0;0;0;0;0.125
3.0;0;1;96;50;46;0;78;0;18;0;200;115;85;0;170;0;30;0;96;10;86;50;46;78;46;1;0;31;0;0;0;18;0;0;0;70;15;4;7;0;0;0;47;3;43;0;0;3;103;10;93;55;48;0;74;20;6;1;2;0;0;52;2;46;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0;103;0;0;0;1;0;1;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;1;0;99;4;0;0;0;0;0;0;0;0;0;0;0;0;61;42;51;0;0;0;0;0;0.27184466019417475
1.0;0;1;72;49;23;0;59;0;13;0;150;105;45;0;130;0;20;0;72;7;65;49;23;59;40;2;0;17;0;0;0;13;0;0;0;62;5;3;1;1;0;0;40;3;27;1;0;1;114;7;107;68;46;0;91;14;6;2;1;0;0;61;4;42;3;0;4;8;0;8;5;3;0;4;3;1;0;0;0;0;2;0;5;0;0;1;71;1;113;1;7;1;2;2;2;0;4;2;2;0;0;2;2;0;0;0;6;3;3;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;71;1;0;107;7;0;7;1;0;0;0;0;0;0;0;0;0;83;29;47;4;0;0;0;0;0.8859649122807017
3.0;0;1;176;0;176;0;127;0;49;0;176;0;176;0;127;0;49;0;176;23;153;0;176;127;111;16;0;0;0;0;0;49;0;0;1;134;21;6;8;5;1;0;33;9;43;1;0;90;144;17;127;0;144;1;118;16;2;6;1;0;0;22;6;36;1;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;176;0;144;0;0;0;0;0;0;0;23;4;4;0;0;19;9;10;0;0;21;4;4;0;0;17;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;90;86;0;75;69;0;0;0;0;0;0;0;0;0;0;0;0;16;16;16;0;0;0;0;0;0.14583333333333334
1.0;0;1;255;255;0;0;218;0;37;0;255;255;0;0;218;0;37;0;255;25;230;255;0;218;205;13;0;0;0;0;0;37;0;0;7;230;12;2;2;2;0;0;60;7;44;2;1;141;489;45;444;489;0;5;428;46;5;4;1;0;0;126;22;116;5;2;218;33;4;29;33;0;0;22;10;0;1;0;0;0;16;2;13;1;0;1;255;0;489;0;33;0;2;0;1;0;42;22;18;0;5;22;8;14;0;0;81;46;41;1;6;39;25;14;0;0;6;4;3;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;29;0;70;185;0;134;355;0;7;26;0;0;0;0;0;0;0;0;0;124;22;118;7;0;0;0;0;0.22085889570552147
1.0;0;1;117;0;117;0;96;0;21;0;117;0;117;0;96;0;21;0;117;21;96;0;117;96;90;6;0;0;0;0;0;21;0;0;1;100;8;4;3;1;0;0;26;2;18;1;0;70;243;32;211;0;243;0;194;31;13;3;2;0;0;61;6;64;4;1;107;20;1;19;0;20;0;9;10;0;1;0;0;0;7;2;10;0;0;1;117;0;243;0;20;0;1;1;1;0;20;12;12;0;0;8;4;4;0;0;44;17;16;0;1;27;22;5;0;0;6;1;1;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;9;0;40;77;0;92;151;0;13;7;0;0;0;0;0;0;0;0;0;64;10;60;5;1;0;1;0;0.23868312757201646
3.0;0;1;108;54;54;0;80;0;28;0;330;0;330;0;312;0;18;0;107;17;90;0;107;91;91;0;0;0;0;0;0;16;0;0;1;71;21;4;5;5;0;0;16;18;48;1;0;24;216;23;193;1;215;1;143;50;8;10;4;0;0;50;25;85;4;2;50;30;1;29;0;30;0;10;12;3;5;0;0;0;11;1;15;0;0;3;107;0;216;0;30;0;2;0;1;0;107;3;2;0;1;107;11;0;107;0;216;6;5;0;1;216;17;1;213;0;30;0;0;0;0;30;1;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;4;0;49;58;0;91;125;0;14;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2175925925925926
1.0;0;1;81;0;81;0;30;0;51;0;115;0;115;0;110;0;5;0;29;1;28;0;29;27;27;0;0;0;0;0;0;2;0;0;0;22;3;2;0;1;1;0;11;3;11;0;0;4;63;7;56;0;63;0;51;8;2;1;0;1;0;15;4;20;1;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;63;0;0;0;0;0;0;0;29;2;2;0;0;29;6;0;29;0;63;3;3;0;0;63;6;1;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;5;0;15;14;0;20;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.047619047619047616
3.0;0;1;356;145;211;0;288;0;68;0;245;0;245;0;245;0;0;0;123;10;113;0;123;123;43;62;0;18;0;0;0;0;0;0;0;99;16;3;3;2;0;0;109;4;9;1;0;0;194;15;179;0;194;0;142;32;9;7;3;1;0;167;5;16;1;1;4;31;4;27;0;31;0;23;4;2;2;0;0;0;28;0;2;0;0;1;123;0;194;0;31;0;2;1;2;0;9;8;8;0;0;1;1;0;0;0;8;7;7;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;14;109;0;45;149;0;14;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15979381443298968
3.0;0;1;276;0;276;0;50;0;226;0;40;0;40;0;30;0;10;0;2;0;2;0;2;0;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;26;3;23;0;26;0;16;7;2;1;0;0;0;7;4;15;0;0;0;4;2;2;0;4;0;0;3;0;1;0;0;0;0;3;1;0;0;0;2;0;26;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;1;0;11;15;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.038461538461538464
3.0;0;1;100;0;100;0;0;0;100;0;98;0;98;0;0;0;98;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;20;2;18;0;20;0;8;5;3;2;0;2;0;3;3;13;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;20;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;10;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05
1.0;0;1;1740;0;1740;0;240;0;1500;0;85;0;85;0;75;0;10;0;52;13;39;0;52;47;31;15;0;1;0;0;0;5;0;0;0;48;0;4;0;0;0;0;13;0;20;0;0;19;53;10;43;0;53;0;46;2;4;1;0;0;0;14;0;19;1;0;19;2;0;2;0;2;0;0;0;1;1;0;0;0;0;0;0;1;0;1;51;1;52;1;2;0;10;5;6;1;9;3;3;0;0;9;2;7;0;0;11;3;3;0;0;11;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;36;16;0;37;16;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11320754716981132
1.0;0;1;429;118;311;0;220;0;209;0;152;0;152;0;139;0;13;0;76;5;71;0;76;66;66;0;0;0;0;0;0;10;0;0;1;63;9;1;1;1;0;0;23;5;22;0;2;24;167;18;149;0;167;1;138;20;2;3;2;1;0;37;6;64;1;1;58;31;3;28;0;31;0;23;3;1;2;1;1;0;8;2;13;0;0;8;75;1;167;0;31;0;2;0;2;1;76;4;4;0;0;76;1;0;76;0;167;11;10;1;0;166;13;11;164;0;31;4;4;0;0;30;4;7;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;1;38;38;0;83;84;0;20;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10778443113772455
1.0;0;1;53;53;0;0;50;0;3;0;362;362;0;0;351;0;11;0;53;9;44;53;0;50;41;9;0;0;0;0;0;3;0;0;0;49;2;1;1;0;0;0;11;6;29;0;0;7;72;9;63;67;5;0;65;4;2;1;0;0;0;25;8;38;0;0;1;7;2;5;5;2;0;6;1;0;0;0;0;0;3;0;4;0;0;0;53;0;72;0;7;0;3;2;3;0;39;23;6;17;0;16;0;0;15;1;34;16;3;13;0;18;1;0;16;1;4;1;0;1;0;3;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;37;16;0;40;32;0;3;4;0;0;0;0;0;0;0;0;0;12;0;12;5;0;0;0;0;0.5555555555555556
3.0;0;1;55;55;0;0;50;0;5;0;25;25;0;0;20;0;5;0;11;2;9;11;0;11;8;3;0;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;2;0;5;0;0;4;33;5;28;33;0;0;26;7;0;0;0;0;0;13;1;9;0;0;10;3;1;2;3;0;0;3;0;0;0;0;0;0;1;0;1;0;0;1;11;0;33;0;3;0;8;3;5;0;3;1;1;0;0;2;2;0;0;0;3;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;6;5;0;17;16;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6666666666666666
3.0;0;1;438;219;219;0;180;0;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;1;41;0;42;0;33;8;0;1;0;0;0;8;2;14;0;0;18;11;0;11;0;11;0;8;3;0;0;0;0;0;3;1;2;0;0;5;0;0;42;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;42;1;0;42;0;11;0;0;0;0;11;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;21;21;0;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5714285714285714
1.0;0;1;465;231;234;0;460;0;5;0;182;39;143;0;177;0;5;0;78;10;68;13;65;73;73;73;0;0;0;0;0;5;0;0;1;53;15;6;0;2;1;0;13;0;18;0;0;47;116;18;98;65;51;0;69;27;9;7;2;2;0;9;1;16;1;0;89;26;5;21;24;2;0;9;13;3;0;1;0;0;1;1;5;0;0;19;78;0;116;0;26;0;2;2;1;0;2;0;0;0;0;2;2;0;0;0;12;0;0;0;0;12;12;0;0;0;3;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;2;0;76;2;0;105;11;0;23;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8448275862068966
3.0;0;1;150;0;150;0;150;0;0;0;150;0;150;0;150;0;0;0;51;14;37;0;51;51;51;0;0;0;0;0;0;0;0;0;0;25;10;8;6;1;1;0;12;2;17;1;0;19;50;14;36;0;50;0;24;10;9;6;1;0;0;11;2;17;1;0;19;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;50;1;49;1;1;0;0;0;0;0;32;0;0;0;0;32;0;0;20;12;31;0;0;0;0;31;0;0;19;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;38;13;0;37;13;0;0;1;0;0;0;0;0;0;0;0;0;50;50;49;0;0;0;0;0;0.1
1.0;0;1;100;0;100;0;100;0;0;0;100;0;100;0;100;0;0;0;42;11;31;0;42;42;42;0;0;0;0;0;0;0;0;0;0;32;3;3;1;3;0;0;4;0;8;1;0;29;64;15;49;0;64;0;39;10;7;2;6;0;0;12;0;23;1;0;28;13;4;9;0;13;0;5;4;3;0;1;0;0;5;0;8;0;0;0;42;0;64;0;13;0;1;1;1;0;30;0;0;0;0;30;0;0;11;19;35;0;0;0;0;35;0;0;11;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;40;2;0;57;7;0;10;3;0;0;0;0;0;0;0;0;0;59;42;56;12;0;0;0;0;0.5
1.0;0;1;184;92;92;0;180;0;4;0;184;92;92;0;180;0;4;0;176;33;143;63;113;172;91;71;0;10;0;0;0;4;0;0;1;158;10;5;0;1;1;0;39;3;93;3;0;38;522;89;433;203;319;1;361;96;37;12;13;2;0;112;31;322;9;0;48;49;13;36;29;20;0;26;17;4;1;0;1;0;7;3;35;1;0;3;176;0;522;0;49;0;2;0;2;0;176;163;3;163;0;176;9;0;167;0;429;304;27;285;0;426;30;7;410;14;33;6;2;4;0;33;4;5;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234;3;0;145;31;0;409;113;0;41;8;0;0;0;0;0;782;176;517;49;782;176;517;49;0;0;0;0;0.05363984674329502
3.0;0;1;167;0;167;0;120;0;47;0;77;0;77;0;77;0;0;0;65;14;51;0;65;65;39;21;0;6;0;0;0;0;0;0;0;42;11;4;5;3;0;0;60;0;4;0;0;1;95;23;72;0;95;0;59;15;8;7;5;1;0;88;0;6;0;0;1;11;3;8;0;11;0;5;1;0;1;3;1;0;9;0;2;0;0;0;65;0;95;0;11;0;1;1;1;1;4;2;2;0;0;2;2;0;0;0;4;2;2;0;0;2;2;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;63;2;0;91;4;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4
1.0;0;1;597;306;291;0;384;0;213;0;171;78;93;0;171;0;0;0;135;23;112;56;79;135;69;24;0;42;0;0;0;0;0;0;1;107;15;7;3;2;0;0;128;1;5;0;0;1;266;49;217;86;180;1;199;39;17;6;3;1;0;239;2;18;1;0;6;17;3;14;0;17;0;7;6;3;0;1;0;0;13;0;2;0;0;2;135;0;265;1;17;0;0;0;0;0;3;3;3;0;0;0;0;0;0;0;13;4;4;0;0;9;9;0;0;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;131;4;0;166;100;0;5;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.518796992481203
3.0;0;1;149;0;149;0;144;0;5;0;3;0;3;0;3;0;0;0;2;0;2;0;2;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;0;0;0;0;0;6;0;6;0;6;0;2;1;1;1;1;0;0;6;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;0;6;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6666666666666666
1.0;0;1;357;0;357;0;180;0;177;0;3;0;3;0;3;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;23;7;16;0;23;0;6;9;4;1;3;0;0;5;0;16;1;1;0;12;5;7;0;12;0;2;4;2;1;3;0;0;2;0;10;0;0;0;1;0;23;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;20;3;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4782608695652174
3.0;0;1;256;128;128;0;144;0;112;0;349;0;349;0;312;0;37;0;116;18;98;0;116;99;99;0;0;0;0;0;0;17;0;0;0;72;25;11;2;5;1;0;29;9;52;1;1;24;211;36;175;0;211;0;133;39;21;11;5;2;0;45;13;107;3;3;40;19;7;12;0;19;0;8;4;3;2;2;0;0;1;1;15;0;0;2;116;0;211;0;19;0;1;0;0;0;116;0;0;0;0;116;1;0;116;0;211;0;0;0;0;211;3;0;211;0;19;0;0;0;0;19;1;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;0;0;71;45;0;118;93;0;13;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2037914691943128
3.0;0;1;100;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;13;14;0;0;7;2;5;0;0;0;0;3;1;8;0;0;2;7;1;6;7;0;0;0;2;5;0;0;0;0;1;0;4;0;0;2;0;0;14;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;14;1;0;14;0;7;0;0;0;0;7;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;1;0;0;0;0;7;7;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5714285714285714
3.0;0;1;155;71;84;0;150;0;5;0;167;63;104;0;162;0;5;0;136;29;107;61;75;131;111;17;0;3;0;0;0;5;0;0;2;75;28;15;9;6;1;0;38;0;93;0;0;5;161;35;126;56;105;2;83;36;20;11;8;1;0;42;0;112;1;0;6;23;3;20;0;23;0;8;7;3;2;3;0;0;2;0;20;0;0;1;136;0;161;0;23;0;38;24;24;0;15;0;0;0;0;15;7;8;0;0;15;0;0;0;0;15;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;1;71;65;0;83;78;0;13;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19254658385093168
1.0;0;1;266;133;133;0;144;0;122;0;818;304;514;0;796;0;22;0;196;24;172;100;96;193;193;0;0;0;0;0;0;3;0;0;3;164;14;9;3;2;1;0;44;5;103;3;4;37;394;50;344;165;229;3;326;38;14;8;4;1;0;79;11;198;4;6;96;6;3;3;3;3;0;4;2;0;0;0;0;0;3;0;3;0;0;0;196;0;394;0;6;0;3;0;0;0;196;2;1;1;0;196;12;0;196;0;394;6;3;3;0;394;12;0;394;0;6;0;0;0;0;6;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;2;0;137;59;0;247;147;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21573604060913706
3.0;0;1;438;165;273;0;180;0;258;0;102;0;102;0;91;0;11;0;36;7;29;0;36;34;34;0;0;0;0;0;0;2;0;0;0;17;6;6;5;1;1;0;9;2;12;0;1;12;65;5;60;0;65;0;21;15;11;10;7;1;0;17;6;26;1;1;14;8;0;8;0;8;0;1;2;2;2;1;0;0;1;1;4;1;0;1;36;0;65;0;8;0;0;0;0;0;36;0;0;0;0;36;3;0;36;0;65;1;0;1;0;65;5;0;65;0;8;0;0;0;0;8;1;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;21;15;0;35;30;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5538461538461539
1.0;0;1;101;0;101;0;100;0;1;0;21;0;21;0;20;0;1;0;9;0;9;0;9;8;4;4;0;0;0;0;0;1;0;0;0;5;2;1;0;1;0;0;5;0;3;1;0;0;23;1;22;0;23;0;6;6;4;4;3;0;0;8;0;14;1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;9;0;23;0;1;0;0;0;0;0;8;0;0;0;0;8;0;0;8;0;22;0;0;0;0;22;0;0;21;1;1;0;0;0;0;1;0;0;1;0;5;5;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;142;2;0;7;2;0;16;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2608695652173913
1.0;0;1;153;51;102;0;150;0;3;0;217;27;190;0;214;0;3;0;90;13;77;23;67;87;57;30;0;0;0;0;0;3;0;0;2;68;15;3;1;0;1;0;20;4;63;1;2;0;155;18;137;19;136;2;95;41;12;3;1;1;0;32;6;111;4;2;0;8;0;8;0;8;0;1;6;1;0;0;0;0;1;0;5;2;0;0;90;0;155;0;8;0;0;0;0;0;90;0;0;0;0;90;0;0;78;12;152;3;3;0;0;149;0;0;131;18;7;0;0;0;0;7;0;0;7;0;25;25;0;0;0;0;25;25;0;0;0;0;0;0;0;0;0;0;257;2;0;76;14;0;110;45;0;5;3;0;0;0;0;0;0;0;0;0;15;2;15;0;0;0;0;0;0.07741935483870968
