TP_GRAU_ACADEMICO;IN_GRATUITO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_SIT_TRANCADA;QT_SIT_FALECIDO;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TADA
0.011872834332813964;0.04372694694466261;0.025598984252456894;0.01223180035315836;0.026534412941221653;0.0;0.0;0.012415547779810134;0.0;0.008505452413652977;0.0;0.08186989951833683;0.12324169016091457;0.0;0.0;0.08193744530801264;0.0;0.04129371435618163;0.0;0.024012214201289322;0.023663387222288938;0.02380131476579959;0.05076699400926441;0.0;0.02016188282021417;0.006212014978580829;0.010214825057743605;0.42401324748473745;0.0;0.0;0.0;0.0;0.03020263159715091;0.0;0.2546858159868053;0.0;0.027673627455993742;0.010076754735706853;0.004445717968294535;0.0;0.0;0.0;0.0;0.022466770175533352;0.0345840097503707;0.029828727950666392;0.03649051825844134;0.0;0.0;0.0565190770646971;0.04640888424419306;0.05790503261340365;0.09382699988425976;0.0;0.0;0.05747098000117241;0.06191675104415745;0.029180226345259675;0.007068064522506839;0.024012112843894727;0.0;0.0;0.037803911775843975;0.05309337181778753;0.0956391197432382;0.03656094827350443;0.0;0.0;0.04418761533939278;0.031335675709348226;0.04584393852552632;0.08396691610008418;0.0;0.0;0.03424264385656594;0.07408838821125052;0.017225385151806306;0.0;0.020298554489911167;0.0;0.0;0.040418301190043485;0.02092091413420943;0.05973278745823276;0.028060676663315687;0.0;0.0;0.023432582042631635;0.05032961995212911;0.0561864691757811;0.044284217685197504;0.043501299187958545;0.058025885318565944;0.0389533747455697;0.013867504905630728;0.05339953412076347;0.05227083734893167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08312143872287485;0.05216369100000644;0.06118839733239053;0.03573708449459316;0.09010657180657816;0.0;0.11822436748716432;0.1060364181902793;0.0859891553218799;0.07411678741165868;0.11280123220637212;0.0;0.1279992024876047;0.12985284527871854;0.03210438768545213;0.0;0.1142875802206236;0.0;0.005620352239673903;0.0;0.02136689874578956;0.0212674298135039;0.0;0.05805438920963995;0.04026100547262507;0.0;0.030966515723186594;0.0582748746612025;0.0;0.0;0.0;0.0;0.0;0.04008055721481481;0.021972502351749343;0.04919398936900825;0.025078171244418326;0.05606779741270053;0.01463250550027917;0.06417768443338444;0.033082771435911415;0.08199200616907877;0.0;0.08297398136450224;0.0;0.09259259259
0.011872834332813964;0.04372694694466261;0.025598984252456894;0.01266098633046216;0.027465444974246973;0.0;0.0;0.012415547779810134;0.0;0.009506093874082739;0.0;0.030289543561175043;0.04559593409352817;0.0;0.0;0.03026518250115782;0.0;0.01569161145534902;0.0;0.022110256640791158;0.019719489351907447;0.022367500623281543;0.046745845968926635;0.0;0.0193660190246794;0.005885066821813417;0.00964733477675785;0.41314111293384675;0.0;0.0;0.0;0.0;0.03020263159715091;0.0;0.04244763599780089;0.022524579279982866;0.025634518064499467;0.004030701894282741;0.004445717968294535;0.0;0.010639502048910284;0.0;0.0;0.02200826466174696;0.018622159096353452;0.029828727950666392;0.024327012172294223;0.0;0.0;0.05109943953794533;0.039318638040219116;0.05289275188604753;0.08482989030631705;0.0;0.024521886354905213;0.05514892020314524;0.043072522465500834;0.014590113172629838;0.024738225828773934;0.009604845137557891;0.0;0.0;0.0304474748897338;0.03267284419556156;0.0970102899187685;0.02285059267094027;0.010849075915068654;0.0;0.03314071150454458;0.022382625506677304;0.03463764244150878;0.06297518707506314;0.0;0.0;0.03160859432913779;0.03865481124065245;0.017225385151806306;0.0;0.020298554489911167;0.0;0.0;0.02395158589039614;0.010460457067104715;0.057017660755585814;0.028060676663315687;0.0;0.0;0.02223704214249737;0.0;0.05085652743578605;0.035427374148158004;0.031559766077538555;0.11605177063713189;0.012984458248523234;0.0;0.017799844706921156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07294330336905344;0.039122768250004825;0.0577890419250355;0.0;0.06757992885493362;0.0;0.10035324216933716;0.0884451230066385;0.08146341030493885;0.014823357482331736;0.08613912277577507;0.0;0.050086644451671415;0.05312161852311213;0.010701462561817377;0.0;0.03428627406618708;0.0;0.004598470014278647;0.0;0.02011002234897841;0.018689559533079183;0.0;0.05031380398168796;0.03999437629730967;0.0;0.019056317368114827;0.05155085066183298;0.0;0.0;0.0;0.0;0.0;0.03121317730003277;0.011509405993773467;0.03777395612263133;0.010747787676179283;0.039384208914287205;0.007316252750139585;0.04492437910336911;0.013233108574364567;0.12298800925361816;0.0;0.12446097204675334;0.3333333333333333;0.06451612903
0.011872834332813964;0.04372694694466261;0.025598984252456894;0.0012875579319114063;0.0027930960990759633;0.0;0.0;0.0;0.0;0.003001924381289286;0.0;0.003803587399718765;0.0057256762567677024;0.0;0.0;0.0;0.0;0.03386084577206894;0.0;0.0021397022555604346;0.0013146326234604966;0.0022941026280288764;0.0045237915453799965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014306509703913587;0.0;0.0;0.0;0.001456506708210197;0.0060460528414241115;0.004445717968294535;0.0;0.0;0.0;0.0;0.002292527568931975;0.0;0.003314303105629599;0.0;0.0;0.0;0.15086501196917193;0.14180492407947878;0.15089603031830018;0.25045015233293605;0.0;0.0;0.1671883054579561;0.12114146943422109;0.029180226345259675;0.03887435487378761;0.019209690275115782;0.019202384316064216;0.0;0.088890279040498;0.11163221766816867;0.2858889815980669;0.05484142241025665;0.010849075915068654;0.0;0.09262403984603486;0.06267135141869645;0.09678164799833334;0.17600757413286877;0.0;0.0;0.07638743629541633;0.1417343078823923;0.03445077030361261;0.0475531968711181;0.0;0.0;0.0;0.06436988708043963;0.11506502773815187;0.14661684194293495;0.028060676663315687;0.0;0.0;0.002151971820241681;0.0;0.15079293506069313;0.053141061222237;0.0921203982803828;0.058025885318565944;0.004328152749507744;0.0;0.005933281568973718;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033927117846071367;0.0037259779285718883;0.0;0.0;0.0075088809838815135;0.0;0.2786062613651004;0.26289213357774316;0.23262329387076983;0.014823357482331736;0.15997265658358228;0.0;0.25043322225835707;0.2183888761505721;0.25683510148361705;0.0;0.12571633824268597;0.0;0.005109411126976275;0.0;0.0021995336944195137;0.0012889351402123575;0.0;0.14239451575586687;0.12824863332670633;0.0;0.06074201161086601;0.12999779732114403;0.0;0.0;0.0;0.0;0.0;0.06881086813870861;0.0020926192715951756;0.08345408910813899;0.03582595892059761;0.14960529358413263;0.0033255694318816294;0.17295885954797108;0.08160416954191484;0.12298800925361816;0.0;0.12446097204675334;0.0;0.0594795538999999
0.035618502998441895;0.0;0.025598984252456894;0.013090172307765963;0.011637900412816513;0.011342442253639071;0.0;0.01784734993347707;0.0;0.0017511225557520834;0.0;0.01108606571381445;0.003281790049610756;0.014257354716288573;0.0;0.01141710949637173;0.0;0.0028905600049327143;0.0;0.024249958896351596;0.018404856728446953;0.02523512890831764;0.005529078555464441;0.03070151675082325;0.02520235352526771;0.031060074892904146;0.0539115766936468;0.0;0.0;0.0;0.0;0.0;0.011127285325266124;0.0;0.0;0.0;0.01980849123165868;0.03829166799568604;0.04890289765123988;0.01663607977708115;0.02127900409782057;0.0;0.0;0.006877582706795924;0.026603084423362077;0.019885818633777592;0.024327012172294223;0.0;0.03881352722851149;0.010949879900988285;0.005156542693799228;0.012003093320773877;0.0;0.016807859200776383;0.0;0.009723625404238765;0.01278715510694556;0.009118820732893648;0.021204193567520516;0.009604845137557891;0.0;0.0;0.0008173818762344644;0.00816821104889039;0.005484680702121187;0.004570118534188054;0.0;0.031960645557429036;0.027192378670395555;0.00895305020267092;0.030562625683684213;0.0;0.0372000235958662;0.0;0.03160859432913779;0.022548639890380594;0.008612692575903153;0.0;0.0;0.0;0.0;0.0;0.0;0.00814538010794083;0.0;0.0;0.0935854000893793;0.02438901396273905;0.0;0.01099300483873978;0.0;0.027294932823817127;0.0;0.0;0.0;0.0;0.0;0.005614896484790593;0.0;0.0;0.0;0.0;0.005976273112066876;0.03133931155075621;0.0;0.0;0.0;0.004055783619620071;0.0;0.0;0.0;0.0;0.00423847540173221;0.020244751109820058;0.0;0.0;0.0;0.017179076563176608;0.0;0.0;0.0;0.0;0.017877979069474532;0.05908821315095022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008685998915859668;0.0;0.03110769082107598;0.0019334027103185363;0.0;0.015803694840401988;0.0002666291753153978;0.0;0.036921614900722474;0.002241341333123173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00694444444
0.011872834332813964;0.0;0.025598984252456894;0.04957098037858914;0.0537670999072123;0.03639033556375869;0.0;0.07138939973390827;0.0;0.000500320730214881;0.0;0.008302952982312914;0.010822924631695046;0.0017821693395360717;0.0;0.008710467158869813;0.0;0.0008258742871236326;0.0;0.013789192313611691;0.011831693611144469;0.014051378596676867;0.02714274927227998;0.0013495172198164066;0.014856124183315703;0.018309096778975076;0.03177945573520233;0.0;0.0;0.0;0.0;0.0;0.003179224378647464;0.0;0.0;0.04504915855996573;0.013399861715533812;0.012092105682848223;0.00889143593658907;0.008318039888540575;0.010639502048910284;0.0;0.0;0.004126549624077555;0.0;0.007457181987666598;0.0;0.0;0.03044198214000901;0.01648012227522479;0.011602221061048265;0.01727917829693822;0.006059277879022646;0.019694057245354144;0.0;0.014658002475046497;0.02826634286798492;0.005471292439736189;0.007068064522506839;0.004802422568778946;0.0;0.0;0.0026564910977620094;0.0013613685081483983;0.0037707179827083165;0.004570118534188054;0.0;0.05459943616060794;0.052685233673891385;0.031335675709348226;0.05603148042008772;0.0;0.07207504571699076;0.0;0.05531504007599114;0.06442468540108741;0.0;0.0;0.0;0.0;0.0;0.005987896472599035;0.0;0.010860506810587775;0.028060676663315687;0.0;0.17103538637024493;0.013868262841557498;0.0;0.016545027484567952;0.0;0.05288393234614568;0.0;0.0;0.0;0.0;0.0;0.0007018620605988242;0.0;0.0;0.0;0.0;0.0007470341390083594;0.003917413943844527;0.0;0.0;0.0;0.0018435380089182139;0.0;0.0;0.0;0.0;0.0019265797280600958;0.009202159595372754;0.0;0.0;0.0;0.002863179427196101;0.0;0.0;0.0;0.0;0.0029796631782457554;0.00984803552515837;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003065646676185765;0.0;0.017910488654558895;0.0006444675701061788;0.0;0.019190200877630983;0.007998875259461934;0.0;0.05478691243333012;0.03586146132997077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03351955307
0.035618502998441895;0.0;0.025598984252456894;0.01233909684748431;0.0;0.018116400821784628;0.0;0.01784734993347707;0.0;0.0;0.0;0.0008349338194504606;0.0;0.0013366270046520537;0.0;0.0008858102195460826;0.0;0.0;0.0;0.0019019575604981643;0.002629265246920993;0.0017205769710216573;0.0;0.002699034439632813;0.0021223034547593863;0.0026155852541392965;0.004539922247886047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001456506708210197;0.004030701894282741;0.004445717968294535;0.0;0.0;0.0;0.0;0.00045850551378639494;0.0026603084423362077;0.003314303105629599;0.0;0.0;0.0015220991070004504;0.0002212096949694603;0.0;0.0002638042488082171;0.0;0.0003395527111267956;0.0;0.000145128737376698;0.0;0.0;0.0035340322612534194;0.0;0.0;0.0;0.0;0.0;0.0003427925438825742;0.0;0.0;0.00044389785496429213;0.0008497618334498611;0.0;0.0010187541894561404;0.0;0.0011625007373708188;0.0;0.0013170247637140748;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0032270827617027343;0.0019128638402148275;0.0;0.00022208090583312687;0.0;0.0008529666507442852;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025137527936223013;0.0;0.0;0.00016126219224899986;0.0002666291753153978;0.0;0.0011910198355071767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0071428571399999
0.011872834332813964;0.0;0.025598984252456894;0.02467819369496862;0.0;0.036232801643569255;0.0;0.03569469986695414;0.0;0.0;0.0;0.0016234824267092288;0.0;0.0025989969534901043;0.0;0.0017224087602284938;0.0;0.0;0.0;0.0014264681703736232;0.00394389787038149;0.0008602884855108287;0.0;0.00202427582972461;0.0015917275910695397;0.0019616889406044724;0.003404941685914535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001456506708210197;0.0;0.0;0.0;0.010639502048910284;0.0;0.0;0.0009170110275727899;0.0;0.0016571515528147995;0.0;0.0;0.0015220991070004504;0.0008848387798778412;0.001289135673449807;0.0007914127464246513;0.0;0.0013582108445071824;0.0;0.000435386212130094;0.002692032654093802;0.0018237641465787297;0.0;0.0;0.0;0.0;0.0002043454690586161;0.0;0.0;0.0;0.0;0.003107284984750045;0.005948332834149027;0.00895305020267092;0.005093770947280702;0.0;0.008137505161595731;0.0;0.003951074291142224;0.009663702810163112;0.008612692575903153;0.0;0.0;0.0;0.0;0.0014969741181497587;0.0;0.0;0.0;0.0;0.019362496570216405;0.0014346478801611205;0.0;0.0008883236233325075;0.0;0.005970766555209997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003687076017836428;0.0;0.0;0.0;0.0;0.00038531594561201914;0.0018404319190745506;0.0;0.0;0.0;0.002863179427196101;0.0;0.0;0.0;0.0;0.0029796631782457554;0.00984803552515837;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005109411126976275;0.0;0.001885314595216726;0.0;0.0;0.001128835345742999;0.0002666291753153978;0.0;0.00714611901304306;0.002241341333123173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.035618502998441895;0.0;0.025598984252456894;0.011480724892876706;0.011637900412816513;0.008979433450797597;0.0;0.015519434724762669;0.0;0.0017511225557520834;0.0;0.01113245092600614;0.004748121773904924;0.012772213600008513;0.0;0.011072627744326033;0.0;0.006194057153427244;0.0;0.050639620048263626;0.0381243460803544;0.052764360444664156;0.030158610302533313;0.051619033657977556;0.0535881622326745;0.03269481567674121;0.0578840086605471;0.0;0.0;0.0;0.0;0.0;0.01748573408256105;0.0;0.0;0.022524579279982866;0.055638556253629526;0.02821491325997919;0.022228589841472673;0.008318039888540575;0.010639502048910284;0.0;0.0;0.030261363909902066;0.037244318192706904;0.07125751677103638;0.03649051825844134;0.029748205865436483;0.032725130800509684;0.03539355119511365;0.03480666318314479;0.03508596509149287;0.01615807434406039;0.03938811449070829;0.024521886354905213;0.03889450161695506;0.021536261232750417;0.023708933905523488;0.017670161306267095;0.004802422568778946;0.0;0.0;0.02043454690586161;0.03267284419556156;0.04319186052920435;0.013710355602564162;0.010849075915068654;0.02929725842764328;0.02379333133659611;0.03581220081068368;0.020375083789122807;0.009688490319240482;0.025575016222158013;0.0;0.028974544801709644;0.012884937080217483;0.017225385151806306;0.0;0.0;0.0;0.0;0.014969741181497586;0.02092091413420943;0.027151267026469434;0.0;0.0;0.019362496570216405;0.05092999974571978;0.0;0.0355329449333003;0.0;0.023883066220839987;0.0;0.004328152749507744;0.0;0.0;0.0;0.023161447999761196;0.006059542750824892;0.017633335787850306;0.0;0.0;0.02315805830925914;0.11752241831533579;0.012575880707974748;0.0;0.0;0.01437959646956207;0.006143039257835931;0.016200158917858386;0.0;0.0;0.01348605809642067;0.06257468524853473;0.005207344619353162;0.0;0.0;0.011452717708784404;0.0;0.0;0.0;0.0;0.011918652712983022;0.03939214210063348;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004598470014278647;0.0;0.04147692109476797;0.052201873178600484;0.0;0.03176865187305297;0.03279538856379392;0.0;0.020247337203622002;0.024654754664354902;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07843137255
0.011872834332813964;0.0;0.025598984252456894;0.010085870466639349;0.021879252776095048;0.0;0.0;0.013967491252286402;0.0;0.001000641460429762;0.0;0.007236093101903991;0.010892749951899532;0.0;0.0;0.006742000004322962;0.0;0.00784580572767451;0.0;0.034472980784029224;0.04864140706803837;0.03097038547838983;0.07288330823112217;0.0;0.0352832949353748;0.020924682033114372;0.03915682938801715;0.0;0.0;0.0;0.0;0.0;0.019075346271884785;0.0;0.0;0.0;0.04165609185481163;0.0020153509471413705;0.004445717968294535;0.0;0.0;0.0;0.0;0.029344352882329276;0.01064123376934483;0.03065730372707379;0.024327012172294223;0.0;0.028919883033008558;0.03937532570456393;0.04060777371366892;0.0386473224504038;0.06536675530097158;0.0;0.0;0.04847299828381713;0.010095122452851758;0.007295056586314919;0.007068064522506839;0.004802422568778946;0.0;0.0;0.03371700239467165;0.020420527622225973;0.034622046932139994;0.03656094827350443;0.0;0.029741156282607574;0.02549285500349583;0.013429575304006382;0.02750636311531579;0.04844245159620241;0.0;0.0;0.03292561909285187;0.009663702810163112;0.008612692575903153;0.015851065623706032;0.0;0.0;0.0;0.029939482362995172;0.010460457067104715;0.02172101362117555;0.028060676663315687;0.0;0.0;0.03467065710389375;0.0;0.039530401238296584;0.0;0.025588999522328557;0.0;0.0;0.0;0.0;0.0;0.02386331006036002;0.014138933085258081;0.04114445017165072;0.0;0.0;0.020169921753225704;0.09793534859611316;0.025151761415949495;0.0;0.0;0.021385040903451284;0.01965772562507498;0.05184050853714683;0.0;0.0;0.016183269715704805;0.07177684484390748;0.010414689238706323;0.00046892509538773604;0.0;0.017179076563176608;0.03217447260438934;0.043842363202141445;0.0;0.0;0.011918652712983022;0.03939214210063348;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011240704479347805;0.0;0.028593938027453678;0.03480124878573365;0.0;0.029994767758313973;0.045326959803617624;0.0;0.01429223802608612;0.040344143996217115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02898550725
0.011872834332813964;0.0;0.025598984252456894;0.011588021387202656;0.012336174437585504;0.008664365610418735;0.0;0.015519434724762669;0.0;0.002001282920859524;0.0;0.012060155169839985;0.01270820827721612;0.005792050353492233;0.0;0.012056861321599457;0.0;0.006194057153427244;0.0;0.05610774803469584;0.05784383543226185;0.055058463072693034;0.08444410884709327;0.02294179273687891;0.06075093639248743;0.03825293434178721;0.06355891147040466;0.0;0.0;0.0;0.0;0.0;0.011127285325266124;0.0;0.0;0.022524579279982866;0.0658341032111009;0.010076754735706853;0.013337153904883605;0.0;0.010639502048910284;0.0;0.0;0.05181112305786263;0.023942775981025868;0.06545748633618458;0.012163506086147111;0.0;0.02587568481900766;0.050988834690460595;0.04640888424419306;0.05130992639319822;0.06077639327140896;0.022070926223241714;0.024521886354905213;0.06284074328411023;0.010768130616375209;0.012766349026051109;0.007068064522506839;0.009604845137557891;0.0;0.0;0.044342966785719695;0.025866001654819566;0.054504014477329304;0.013710355602564162;0.0;0.027965564862750404;0.015295713002097498;0.013429575304006382;0.015281312841842106;0.029065470957721447;0.0;0.0;0.02238942098313927;0.0032212342700543707;0.0;0.0;0.0;0.0;0.0;0.016466715299647345;0.0;0.01629076021588166;0.028060676663315687;0.0;0.0;0.05642948328633741;0.0;0.05118964879453574;0.0;0.015353399713397135;0.0;0.0;0.0;0.0;0.0;0.02596889624215649;0.010099237918041487;0.029388892979750513;0.0;0.0;0.023905092448267502;0.12535724620302485;0.0;0.0;0.0;0.022859871310585853;0.014743294218806234;0.03888038140286012;0.0;0.0;0.019265797280600957;0.09202159595372754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012773527817440688;0.0;0.04807552217802651;0.05349080831881284;0.0;0.04176690779249097;0.05385909341371035;0.0;0.011910198355071766;0.017930730664985385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07407407407
