TP_GRAU_ACADEMICO;IN_GRATUITO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_SIT_TRANCADA;QT_SIT_FALECIDO;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TADA
3.0;0.0;1.0;29.0;0.0;29.0;0.0;29.0;0.0;0.0;0.0;29.0;0.0;29.0;0.0;29.0;0.0;0.0;0.0;29.0;2.0;27.0;0.0;29.0;29.0;25.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;2.0;2.0;0.0;0.0;0.0;0.0;14.0;3.0;10.0;2.0;0.0;0.0;50.0;6.0;44.0;0.0;50.0;0.0;43.0;2.0;4.0;1.0;0.0;0.0;0.0;23.0;5.0;18.0;3.0;0.0;1.0;2.0;0.0;2.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;29.0;0.0;49.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;6.0;2.0;0.0;1.0;1.0;5.0;0.0;4.0;0.0;1.0;17.0;2.0;0.0;1.0;1.0;16.0;1.0;5.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;25.0;4.0;0.0;45.0;5.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.0;29.0;50.0;2.0;0.0;0.0;0.0;0.0;0.1052631579
1.0;0.0;1.0;290.0;190.0;100.0;0.0;80.0;0.0;210.0;0.0;758.0;517.0;241.0;0.0;548.0;0.0;210.0;0.0;279.0;23.0;256.0;182.0;97.0;79.0;61.0;18.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;2.0;262.0;11.0;4.0;0.0;0.0;0.0;0.0;192.0;13.0;72.0;2.0;0.0;0.0;570.0;51.0;519.0;429.0;141.0;2.0;510.0;49.0;7.0;2.0;0.0;0.0;0.0;356.0;29.0;178.0;4.0;2.0;1.0;42.0;3.0;39.0;35.0;7.0;0.0;31.0;9.0;2.0;0.0;0.0;0.0;0.0;26.0;1.0;14.0;1.0;0.0;0.0;278.0;1.0;567.0;3.0;41.0;1.0;3.0;0.0;3.0;1.0;24.0;11.0;6.0;0.0;5.0;13.0;13.0;0.0;0.0;0.0;70.0;43.0;16.0;0.0;27.0;27.0;27.0;0.0;0.0;0.0;4.0;4.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.0;0.0;13.0;266.0;0.0;64.0;506.0;0.0;14.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;172.0;25.0;143.0;21.0;0.0;0.0;0.0;0.0;0.04210526316
1.0;0.0;1.0;114.0;0.0;114.0;0.0;80.0;0.0;34.0;0.0;156.0;0.0;156.0;0.0;122.0;0.0;34.0;0.0;96.0;11.0;85.0;0.0;96.0;75.0;70.0;5.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;0.0;0.0;87.0;7.0;0.0;1.0;1.0;0.0;0.0;57.0;5.0;34.0;0.0;0.0;0.0;215.0;31.0;184.0;0.0;215.0;0.0;172.0;27.0;10.0;1.0;5.0;0.0;0.0;131.0;16.0;67.0;0.0;0.0;1.0;25.0;8.0;17.0;0.0;25.0;0.0;19.0;3.0;3.0;0.0;0.0;0.0;0.0;17.0;3.0;5.0;0.0;0.0;0.0;94.0;2.0;211.0;4.0;24.0;1.0;0.0;0.0;0.0;0.0;8.0;2.0;2.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;25.0;8.0;7.0;0.0;1.0;17.0;17.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0;0.0;8.0;88.0;0.0;37.0;178.0;0.0;9.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.0;1.0;27.0;6.0;0.0;0.0;0.0;0.0;0.0101010101
3.0;0.0;1.0;165.0;0.0;165.0;0.0;125.0;0.0;40.0;0.0;641.0;0.0;641.0;0.0;605.0;0.0;36.0;0.0;149.0;25.0;124.0;0.0;149.0;125.0;6.0;57.0;0.0;62.0;0.0;0.0;0.0;24.0;0.0;0.0;0.0;107.0;21.0;9.0;3.0;6.0;3.0;0.0;58.0;4.0;59.0;2.0;0.0;26.0;233.0;30.0;203.0;0.0;233.0;0.0;153.0;41.0;14.0;14.0;7.0;4.0;0.0;94.0;11.0;80.0;2.0;2.0;44.0;15.0;0.0;15.0;0.0;15.0;0.0;6.0;6.0;3.0;0.0;0.0;0.0;0.0;7.0;1.0;5.0;0.0;0.0;2.0;149.0;0.0;233.0;0.0;15.0;0.0;2.0;2.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72.0;0.0;18.0;131.0;0.0;37.0;196.0;0.0;7.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02380952381
1.0;0.0;1.0;90.0;0.0;90.0;0.0;70.0;0.0;20.0;0.0;364.0;0.0;364.0;0.0;330.0;0.0;34.0;0.0;89.0;8.0;81.0;1.0;88.0;70.0;6.0;50.0;0.0;14.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;81.0;5.0;3.0;0.0;0.0;0.0;0.0;51.0;2.0;22.0;0.0;1.0;13.0;220.0;14.0;206.0;1.0;219.0;0.0;178.0;26.0;11.0;3.0;1.0;1.0;0.0;124.0;15.0;54.0;1.0;2.0;24.0;25.0;1.0;24.0;0.0;25.0;0.0;14.0;7.0;3.0;0.0;1.0;0.0;0.0;13.0;3.0;9.0;0.0;0.0;0.0;89.0;0.0;220.0;0.0;25.0;0.0;5.0;0.0;4.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;14.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0;0.0;15.0;74.0;0.0;43.0;177.0;0.0;7.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03225806452
1.0;0.0;1.0;80.0;0.0;80.0;0.0;60.0;0.0;20.0;0.0;184.0;0.0;184.0;0.0;155.0;0.0;29.0;0.0;55.0;13.0;42.0;0.0;55.0;48.0;1.0;38.0;0.0;9.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;45.0;6.0;2.0;0.0;2.0;0.0;0.0;31.0;0.0;15.0;0.0;1.0;8.0;131.0;24.0;107.0;0.0;131.0;0.0;100.0;23.0;3.0;1.0;4.0;0.0;0.0;64.0;6.0;35.0;1.0;1.0;24.0;17.0;3.0;14.0;0.0;17.0;0.0;12.0;4.0;1.0;0.0;0.0;0.0;0.0;5.0;2.0;9.0;1.0;0.0;0.0;54.0;1.0;130.0;1.0;17.0;0.0;3.0;0.0;1.0;0.0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;7.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;5.0;50.0;0.0;21.0;110.0;0.0;5.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04761904762
3.0;0.0;1.0;109.0;0.0;109.0;0.0;100.0;0.0;9.0;0.0;66.0;0.0;66.0;0.0;57.0;0.0;9.0;0.0;30.0;2.0;28.0;0.0;30.0;21.0;6.0;15.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;28.0;2.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;6.0;0.0;0.0;17.0;47.0;4.0;43.0;0.0;47.0;0.0;35.0;11.0;0.0;0.0;1.0;0.0;0.0;9.0;3.0;14.0;0.0;0.0;21.0;10.0;0.0;10.0;0.0;10.0;0.0;4.0;6.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;2.0;0.0;0.0;2.0;30.0;0.0;47.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;2.0;5.0;2.0;2.0;0.0;0.0;3.0;1.0;0.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;26.0;4.0;0.0;41.0;6.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;30.0;47.0;10.0;0.0;0.0;0.0;0.0;0.03846153846
1.0;0.0;1.0;102.0;0.0;102.0;0.0;100.0;0.0;2.0;0.0;62.0;0.0;62.0;0.0;60.0;0.0;2.0;0.0;39.0;6.0;33.0;0.0;39.0;37.0;11.0;26.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;37.0;2.0;0.0;0.0;0.0;0.0;0.0;6.0;2.0;8.0;1.0;0.0;22.0;109.0;16.0;93.0;0.0;109.0;0.0;79.0;15.0;6.0;5.0;4.0;0.0;0.0;26.0;6.0;38.0;1.0;0.0;38.0;28.0;4.0;24.0;0.0;28.0;0.0;16.0;7.0;4.0;0.0;1.0;0.0;0.0;10.0;1.0;14.0;0.0;0.0;3.0;39.0;0.0;109.0;0.0;28.0;0.0;0.0;0.0;0.0;0.0;18.0;3.0;2.0;1.0;0.0;15.0;3.0;0.0;0.0;12.0;19.0;4.0;3.0;1.0;0.0;15.0;3.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;36.0;3.0;0.0;95.0;14.0;0.0;22.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;118.0;39.0;109.0;28.0;0.0;0.0;0.0;0.0;0.08333333333
1.0;0.0;1.0;160.0;0.0;160.0;0.0;160.0;0.0;0.0;0.0;160.0;0.0;160.0;0.0;160.0;0.0;0.0;0.0;67.0;4.0;63.0;0.0;67.0;67.0;66.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.0;5.0;1.0;0.0;0.0;0.0;0.0;35.0;1.0;7.0;0.0;0.0;24.0;144.0;16.0;128.0;0.0;144.0;0.0;127.0;15.0;1.0;0.0;1.0;0.0;0.0;97.0;4.0;23.0;1.0;0.0;19.0;24.0;3.0;21.0;0.0;24.0;0.0;20.0;3.0;0.0;0.0;1.0;0.0;0.0;18.0;1.0;5.0;0.0;0.0;0.0;67.0;0.0;143.0;1.0;24.0;0.0;1.0;0.0;1.0;0.0;60.0;60.0;60.0;0.0;0.0;60.0;60.0;0.0;0.0;0.0;50.0;50.0;50.0;0.0;0.0;48.0;48.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;57.0;10.0;0.0;108.0;36.0;0.0;20.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;65.0;130.0;20.0;0.0;0.0;0.0;0.0;0.2
1.0;0.0;1.0;55.0;0.0;55.0;0.0;50.0;0.0;5.0;0.0;83.0;0.0;83.0;0.0;78.0;0.0;5.0;0.0;46.0;12.0;34.0;0.0;46.0;45.0;42.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;44.0;2.0;0.0;0.0;0.0;0.0;0.0;31.0;1.0;12.0;2.0;0.0;0.0;113.0;19.0;94.0;0.0;113.0;0.0;102.0;10.0;1.0;0.0;0.0;0.0;0.0;71.0;4.0;29.0;9.0;0.0;0.0;15.0;2.0;13.0;0.0;15.0;0.0;13.0;2.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;3.0;0.0;0.0;46.0;0.0;113.0;0.0;15.0;0.0;2.0;0.0;1.0;0.0;46.0;12.0;0.0;0.0;12.0;46.0;0.0;0.0;46.0;0.0;97.0;27.0;1.0;0.0;26.0;89.0;0.0;0.0;89.0;0.0;15.0;3.0;0.0;0.0;3.0;13.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;40.0;6.0;0.0;99.0;14.0;0.0;14.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.0;45.0;94.0;9.0;0.0;0.0;0.0;0.0;0.2105263158
1.0;0.0;1.0;104.0;0.0;104.0;0.0;100.0;0.0;4.0;0.0;110.0;0.0;110.0;0.0;106.0;0.0;4.0;0.0;48.0;6.0;42.0;0.0;48.0;44.0;24.0;20.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;42.0;3.0;3.0;0.0;0.0;0.0;0.0;11.0;0.0;5.0;1.0;0.0;31.0;108.0;9.0;99.0;0.0;108.0;0.0;86.0;15.0;5.0;2.0;0.0;0.0;0.0;33.0;0.0;13.0;1.0;1.0;60.0;14.0;1.0;13.0;0.0;14.0;0.0;8.0;4.0;2.0;0.0;0.0;0.0;0.0;5.0;0.0;4.0;0.0;1.0;4.0;48.0;0.0;108.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;41.0;1.0;1.0;0.0;0.0;41.0;11.0;0.0;38.0;4.0;84.0;2.0;1.0;0.0;1.0;84.0;23.0;0.0;71.0;6.0;7.0;0.0;0.0;0.0;0.0;7.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;24.0;0.0;64.0;44.0;0.0;9.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05128205128
1.0;0.0;1.0;663.0;347.0;316.0;0.0;200.0;0.0;463.0;0.0;449.0;185.0;264.0;0.0;407.0;0.0;42.0;0.0;125.0;19.0;106.0;53.0;72.0;100.0;45.0;55.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;103.0;13.0;5.0;3.0;1.0;0.0;0.0;72.0;9.0;41.0;2.0;0.0;1.0;303.0;41.0;262.0;137.0;166.0;0.0;228.0;51.0;15.0;8.0;0.0;0.0;1.0;185.0;20.0;94.0;3.0;0.0;1.0;34.0;2.0;32.0;14.0;20.0;0.0;20.0;9.0;3.0;2.0;0.0;0.0;0.0;20.0;1.0;13.0;0.0;0.0;0.0;125.0;0.0;303.0;0.0;34.0;0.0;5.0;1.0;4.0;0.0;123.0;15.0;12.0;0.0;3.0;123.0;7.0;30.0;116.0;5.0;287.0;43.0;33.0;1.0;9.0;284.0;29.0;66.0;243.0;5.0;27.0;5.0;3.0;0.0;2.0;26.0;4.0;4.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;69.0;56.0;0.0;161.0;142.0;0.0;16.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.0;2.0;34.0;5.0;0.0;0.0;0.0;0.0;0.03448275862
3.0;0.0;1.0;329.0;0.0;329.0;0.0;100.0;0.0;229.0;0.0;18.0;0.0;18.0;0.0;16.0;0.0;2.0;0.0;5.0;2.0;3.0;0.0;5.0;5.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;42.0;7.0;35.0;0.0;42.0;0.0;33.0;8.0;1.0;0.0;0.0;0.0;0.0;28.0;4.0;10.0;0.0;0.0;0.0;21.0;4.0;17.0;0.0;21.0;0.0;18.0;2.0;1.0;0.0;0.0;0.0;0.0;14.0;2.0;5.0;0.0;0.0;0.0;5.0;0.0;42.0;0.0;21.0;0.0;1.0;0.0;1.0;0.0;5.0;1.0;1.0;0.0;0.0;5.0;0.0;1.0;4.0;0.0;38.0;4.0;4.0;0.0;0.0;38.0;1.0;5.0;33.0;1.0;18.0;0.0;0.0;0.0;0.0;18.0;0.0;2.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;1.0;0.0;17.0;25.0;0.0;7.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;5.0;3.0;1.0;0.0;1.0;0.0;0.07894736842
1.0;0.0;1.0;464.0;464.0;0.0;0.0;360.0;0.0;104.0;0.0;1018.0;1018.0;0.0;0.0;913.0;0.0;105.0;0.0;279.0;31.0;248.0;279.0;0.0;248.0;139.0;109.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;0.0;0.0;263.0;15.0;0.0;1.0;0.0;0.0;0.0;188.0;13.0;70.0;0.0;0.0;8.0;653.0;92.0;561.0;653.0;0.0;0.0;537.0;92.0;18.0;5.0;1.0;0.0;0.0;422.0;29.0;186.0;3.0;0.0;13.0;77.0;13.0;64.0;77.0;0.0;0.0;43.0;28.0;5.0;0.0;1.0;0.0;0.0;52.0;4.0;21.0;0.0;0.0;0.0;278.0;1.0;652.0;1.0;77.0;0.0;9.0;4.0;8.0;1.0;96.0;0.0;0.0;0.0;0.0;96.0;26.0;8.0;63.0;0.0;232.0;1.0;0.0;1.0;0.0;231.0;76.0;24.0;135.0;0.0;23.0;0.0;0.0;0.0;0.0;23.0;10.0;1.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;86.0;193.0;0.0;223.0;430.0;0.0;25.0;52.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;615.0;248.0;490.0;29.0;4.0;0.0;4.0;2.0;0.06030150754
1.0;0.0;1.0;142.0;82.0;60.0;0.0;120.0;0.0;22.0;0.0;50.0;11.0;39.0;0.0;48.0;0.0;2.0;0.0;12.0;1.0;11.0;7.0;5.0;12.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;3.0;0.0;0.0;0.0;89.0;13.0;76.0;85.0;4.0;0.0;68.0;10.0;6.0;3.0;0.0;2.0;0.0;51.0;5.0;32.0;1.0;0.0;0.0;11.0;3.0;8.0;11.0;0.0;0.0;7.0;2.0;2.0;0.0;0.0;0.0;0.0;5.0;0.0;6.0;0.0;0.0;0.0;12.0;0.0;89.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;7.0;0.0;3.0;0.0;59.0;0.0;0.0;0.0;0.0;59.0;28.0;11.0;20.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0;1.0;2.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;8.0;4.0;0.0;60.0;29.0;0.0;6.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;77.0;10.0;55.0;3.0;0.0;0.0;0.0;0.0;0.06666666667
1.0;0.0;1.0;182.0;0.0;182.0;0.0;120.0;0.0;62.0;0.0;244.0;0.0;244.0;0.0;184.0;0.0;60.0;0.0;88.0;8.0;80.0;0.0;88.0;44.0;19.0;25.0;0.0;0.0;0.0;0.0;0.0;44.0;0.0;0.0;0.0;69.0;12.0;4.0;2.0;1.0;0.0;0.0;48.0;7.0;30.0;1.0;0.0;2.0;263.0;35.0;228.0;0.0;263.0;0.0;208.0;38.0;10.0;4.0;3.0;0.0;0.0;154.0;26.0;78.0;1.0;0.0;4.0;9.0;2.0;7.0;0.0;9.0;0.0;6.0;3.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;3.0;0.0;0.0;0.0;86.0;2.0;259.0;4.0;9.0;0.0;2.0;0.0;1.0;0.0;51.0;0.0;0.0;0.0;0.0;51.0;17.0;8.0;26.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;47.0;23.0;73.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;51.0;37.0;0.0;138.0;125.0;0.0;3.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;216.0;77.0;182.0;2.0;0.0;0.0;0.0;0.0;0.0625
